"county_fips","per_highCh","pred_outcome"
"18045",41.2,38.3612069245104
"18047",40.4,38.4847816630366
"18049",40.3,38.8660205403848
"18051",38.7,36.8282542442215
"18053",39.6,37.4789839830063
"18055",43.1,38.3186540335469
"18057",36.8,32.1270714342497
"18059",35.9,35.8602962891731
"18061",40,37.5635029154671
"18063",37.9,34.2344388214086
"18065",40.6,38.1831897492577
"18067",38.9,37.6611188907301
"18069",37.7,37.4039494207253
"18071",38.4,36.2980701990215
"18073",39.7,37.5865460672063
"18075",41.6,38.0890620553595
"18077",39.8,38.0787207869963
"18079",39.8,37.8865872250976
"18081",37.1,35.1581512253343
"18083",39.5,36.9690930106467
"18085",39.7,36.8411467783143
"18087",38.5,37.352924937904
"18089",35.4,35.6161431940319
"18091",39.3,37.7040261283586
"18093",40,38.0398124714502
"18095",39.9,37.3658987440442
"18097",35.8,33.4257543741635
"18099",41.2,37.8213516834274
"18101",41.5,38.5351992286377
"18103",40.2,38.2597880640398
"18105",34.8,33.2691174647313
"18107",39.4,37.3625526837706
"18109",38.6,37.4222355892231
"18111",40.1,38.7230985078004
"18113",38.8,37.1768180283662
"18115",42.2,39.8087350506425
"18117",42.4,38.8052468584866
"18119",41.8,38.6102897359837
"18121",41.7,38.9185902180636
"18123",39.7,36.620769758299
"18125",41.3,39.0251569415012
"18127",39.2,35.8457081921208
"18129",39.3,36.9120467639638
"18131",40.6,39.2551116277579
"18133",38.3,36.8813161073212
"18135",41.2,38.868011847249
"18137",39.5,38.1448507753413
"18139",41,38.366052841901
"18141",37.7,35.157673025695
"18143",40.5,38.3868319282736
"18145",40.4,37.6084969701305
"18147",41,37.6377860145107
"18149",41.2,39.1804502250318
"18151",41.2,39.0249387292329
"18153",40.4,36.9523076112255
"18155",41.1,38.8924077487652
"18157",34.7,32.5323395796249
"18159",40.8,38.5770617933313
"18161",40.6,38.5236401247247
"18163",38.3,36.0223369368107
"18165",40.6,37.6704870396653
"18167",38.6,35.4287290858516
"18169",40,38.6745302242362
"18171",41.4,38.2288178605573
"18173",39.9,35.1499694781511
"18175",41.1,38.681665188204
"18177",39.8,37.8520387216495
"18179",38.7,37.4639646853174
"18181",41.5,38.4143682588565
"18183",39,37.7686999444078
"19001",38,38.2801523268272
"19003",39.8,38.7572078909986
"19005",38.3,38.9917829273077
"19007",39.8,39.1921082704565
"19009",38.7,38.5877973026794
"19011",37.3,36.3543421739747
"19013",36.8,34.4867896948641
"19015",37.2,36.2193591247795
"19017",33.9,34.7733435076531
"19019",35.8,36.7330201756449
"19021",36.7,34.0536334682975
"19023",38.7,38.2761596257499
"19025",37.7,36.9268959625291
"19027",37.3,37.169720018793
"19029",38.8,38.0228397089172
"19031",36.5,37.525814905002
