GEOID,under_18,over_65,median_age,male_over65,female_over65,white,black,asian,hispanic,male,female,less_than_9th,bach,high_school,poverty,median_income,uninsured,CountyFIPS,StateAbbr,per_arthritis,per_HighBP,per_cancer,per_asthma,per_heartDisease,per_copd,per_smoking,per_depression,per_diabetes,per_highChol,per_obesity,per_stroke,Food_environment_index,primCare100k,per_rural
0500000US05039,20.3,24.5,45.8,43.6,56.4,52.6,44.1,0.1,1.3,49.2,50.8,3.8,13,63.7,11.9,40085,5.4,5039,AR,37.2,48.6,9,11.3,10.6,11,20.7,23.5,19.1,39.5,43.6,5.8,5.1,14.26737052,52.64
0500000US05041,25.3,19.2,40.7,44.5,55.5,47.5,47.6,0.2,6.8,48.3,51.7,9.7,13.1,40.3,27.2,38067,8.9,5041,AR,37.6,50.6,7.8,12.7,11.1,13.1,25.2,25.4,21.5,37.9,45.1,6.8,5.4,52.81225244,31.42
0500000US05043,23,17.8,37.5,43.1,56.9,67.3,26.9,0.7,4,48.5,51.5,3.2,25,20.1,21.4,44968,4.7,5043,AR,38.4,41.7,8.2,11.3,8.6,8.9,19.2,26.8,15.3,37.2,40.4,4.5,6.8,71.35408091,48.61
0500000US05045,22.6,13.3,33.8,43.8,56.2,81,11.4,1,4.4,48.8,51.2,3,32.5,20.6,15.5,61273,7.8,5045,AR,27.5,33.6,7.6,10.5,6.7,6.8,14.7,27.5,11.8,32.9,36.3,3.2,6.7,54.7588626,38.76
0500000US05047,22.6,19.9,42.5,44,56,89.6,0.6,0.8,3.6,49.1,50.9,4.6,12.3,45.1,20.2,47695,6.7,5047,AR,36.5,44.8,9.6,11.1,10.3,11.7,23.4,27.8,15.8,40,40.2,5,6.7,28.22466836,82.6
0500000US05049,21.1,25.5,47.4,46.9,53.1,93,0.2,0,0.6,50,50,4.9,14.4,64.1,15.3,38917,10.6,5049,AR,42.4,49,10.8,11.8,13.8,15.8,25.1,28.8,19.1,44.9,38.8,6.9,6.5,56.10322994,92.92
0500000US05051,19.8,24,45.4,45.3,54.7,84.4,7.9,0.7,6.2,48.3,51.7,2.5,25.2,47.4,16.9,54229,9.2,5051,AR,35,41.4,10.7,10.6,10,9.2,16.4,28.4,15.3,39.9,37.6,4.5,6.4,86.5313022,36.9
0500000US05053,21.7,18.2,40.2,46.3,53.7,92.4,2.6,0.4,3.2,50.4,49.6,2.2,18.8,55.4,13.5,68598,6.1,5053,AR,32.2,39,9.4,10.7,8.6,8.8,19.5,27.5,13.2,38.1,35.4,3.9,6.6,10.94990419,75.03
0500000US05055,24.1,16.2,37.8,43.4,56.6,91.5,2.5,0.4,3.1,49.5,50.5,3.5,16.6,43.5,17.6,54879,9.1,5055,AR,33.1,38.4,8.6,11.2,9.1,10.8,22.1,29.7,14.3,37.3,37.5,4.4,6.7,48.53833425,41.51
0500000US05057,25.2,18.3,40.4,45.8,54.2,56.8,31,0.2,13.6,48.6,51.4,7.7,15.8,40.9,23,45049,11.3,5057,AR,37,44,8.4,11.6,9.4,10,19.8,25.4,17.5,37.7,40.8,5.1,6.1,27.86550251,55.77
0500000US05059,19.6,19.2,42.6,45.5,54.5,83.9,11.5,0.3,3.8,53.2,46.8,2.6,15.5,35,19.7,50260,7.7,5059,AR,35.9,41.5,9,10.8,9.5,10.1,21.4,26.4,15.6,39.1,38.7,4.5,6.3,20.72784342,65.97
0500000US05061,25.9,18.1,39.7,44.8,55.2,64.4,21.7,0.8,13.4,47.7,52.3,4.3,15,46.3,18.3,44824,12.4,5061,AR,33,42.3,8.9,10.9,8.9,8.6,17.7,24.8,15.6,37.7,39.2,4.5,6.2,53.02226935,67.52
0500000US05063,23.8,17.4,39.1,44.6,55.4,86.7,1.9,0.7,7.1,50,50,4,17.1,23.2,19.3,52361,10.1,5063,AR,38.1,42,9.2,11.1,9.7,10.8,22.6,28.8,14.8,38.6,39.2,4.6,6.9,63.45009914,68.58
0500000US05065,17.3,25.4,47.7,46.7,53.3,88.7,1.8,0,2.7,53.1,46.9,4.5,18.9,44.3,19.7,46159,6.8,5065,AR,36,44.8,11.1,10.6,10.3,10.3,19.8,26.1,15.4,41.5,35.9,4.7,7.2,29.34918189,100
0500000US05067,19.5,17.8,40.2,44.9,55.1,76.1,12.2,0.4,3.2,50.2,49.8,4.3,11.9,64.1,20.4,41929,8.4,5067,AR,34.4,44.3,8.3,11.6,9.5,11.2,24,27.8,16.1,38.4,40.6,5,5.2,35.88731384,65.06
0500000US05069,21.5,17.7,39.5,43.8,56.2,38.6,56,0.8,2.4,50.1,49.9,3.3,20.2,44.9,19.5,46855,6.2,5069,AR,33.3,48.8,7.2,11.8,8.5,9.4,22.2,24.8,17.3,37.8,43.7,5.1,6.5,68.8375434,30.92
0500000US05071,24.7,16.7,39,46.4,53.6,85,1.6,3,14.4,50,50,8.6,15,32.5,21.2,42470,8.2,5071,AR,36.4,40.1,8.6,11.3,10.3,12,23.1,28.7,16.3,38.2,38.9,5.1,5.7,52.67514486,71.37
0500000US05073,19,24.2,48.3,45.7,54.3,59.6,33.4,1,3.5,51.3,48.7,9.3,10.6,36,21.6,40262,9.3,5073,AR,43.2,51.6,9.1,12,12.4,14.2,24.6,25.2,21.2,42.1,42.7,7,6,30.19323672,100
0500000US05075,22.5,18.8,39.8,44.6,55.4,93.5,1.4,0.1,1.8,50,50,6,12.9,44.3,17.8,43606,8.8,5075,AR,38.4,40.8,9.2,11.6,10.5,12.5,23,30.6,15.6,37.8,41,5.2,5.6,36.57198586,63.56
0500000US05077,18.6,19.7,41.6,43,57,42.3,55.3,0.2,2.9,56.3,43.7,4.4,7.7,64.3,27.6,33801,7.6,5077,AR,35.3,50.8,7.2,11.6,10.3,11.6,25.7,23.7,20,39.2,44.9,6.2,5.4,11.29050469,63.51
0500000US05079,14.7,15,40.6,45.7,54.3,63.4,29.8,0,4.5,64,36,5.6,8.1,33.6,17.7,50526,8.2,5079,AR,29.2,41.2,6.8,10.8,8.3,9.3,23.2,25,15.1,35.3,39.5,4.3,5.9,7.678132678,100
0500000US05081,22.1,21.1,42.3,46,54,72.3,18.6,0.2,4,48.6,51.4,2.1,15.9,48.3,11.8,58627,4.9,5081,AR,35.7,42.4,9.2,10.9,9.4,9.7,19.6,25.6,15.8,39.2,38.6,4.7,7.5,16.31454442,68.52
0500000US05083,21.1,20,43.5,46.6,53.4,89.7,1.6,1.8,3.2,49.4,50.6,3.2,14.3,34.2,14.5,51131,6.7,5083,AR,36.9,43.1,9.7,11.4,10.3,11.8,21.4,28.2,15.7,39.3,38,5,6.4,23.29264884,71.02
0500000US05085,25,14,37,45.2,54.8,86.8,5.5,1,4.8,49.6,50.4,3.1,19.9,43.1,11.8,68078,7.5,5085,AR,33.4,37.7,8.2,10.9,7.8,8.3,18.3,27.8,13.1,35.7,38.4,3.6,7.6,16.36906792,44.81
0500000US05087,23.4,19.5,41.1,46.8,53.2,79.6,0,1,6.3,50.6,49.4,4.6,12.3,57.6,16.5,51514,10.4,5087,AR,38.3,42,9.5,10.9,10.1,11.2,22.3,27,15.4,39.9,36,4.8,6.6,30.16409266,100
0500000US05089,18.4,28.8,51.7,49,51,94.6,0.5,0.7,2.5,49.6,50.4,4.4,15.2,38,17.8,42891,7.3,5089,AR,41.7,46.7,11.9,10.9,12.8,13,20.5,26.6,18.2,43.4,37.2,5.8,7,17.97052833,100
0500000US05091,23.6,16.6,39.9,44.3,55.7,68.5,25.2,0.3,3.8,49.8,50.2,4.3,15.6,57.1,20.5,47613,10.2,5091,AR,34.2,42.4,8.1,11.6,9,10.6,22.9,26.8,15.9,37.3,43.7,4.8,6.2,73.97646624,40.01
0500000US05093,26,15,37,43.5,56.5,58.3,34.8,0.4,4.7,49.1,50.9,6.8,14.8,55.9,21.9,50012,8.3,5093,AR,35.3,43.2,7.3,12.1,9,10.9,24.1,27.4,17.6,37.6,42.9,5.1,6.1,41.81938944,36.27
0500000US05095,21.6,23.5,45.8,43.9,56.1,53.9,43.5,0.3,0,48.3,51.7,7,14.2,23.8,23.8,41786,8.7,5095,AR,39.9,50.8,9,11.9,11.6,13,23.4,24.9,20.7,42.1,43,6.4,5.5,44.7694374,68.98
0500000US05097,18,27,50.5,47.9,52.1,90.9,0.7,0.8,4.9,51.2,48.8,4.8,16.4,27.2,18.2,47103,11.7,5097,AR,40.6,47.9,11.4,11,12.3,12.7,20.4,26.5,18.2,43,39.8,5.7,5.9,22.25684398,100
0500000US05099,22.5,21,44.7,44.9,55.1,64.2,33.7,0.2,1.5,48.9,51.1,4.6,10.9,57.1,27.8,43421,4.9,5099,AR,38.2,47.4,9.1,11.6,10.7,11.5,21.7,25.7,18.8,39.6,41.4,5.9,4.6,36.35482307,69.18
0500000US05101,19.4,26.7,48.7,50.5,49.5,93,0.1,0,1.8,51.4,48.6,3.8,14.8,48.1,11.4,50699,6.1,5101,AR,40.6,45,11.1,11,11.3,12.1,21.8,27.8,16.7,41.4,39.2,5.2,6.4,-999,100
0500000US05103,22.4,20.6,43.9,43.6,56.4,55.8,41,0,2.7,48.8,51.2,2.1,15,54.3,19.1,47348,6.5,5103,AR,35.3,46.8,8.8,11.5,9.7,10,20.2,25,18.1,37.1,42.4,5.3,5.6,51.32152938,56.35
0500000US05105,22.4,20.3,44,46.6,53.4,91.1,2.3,0.1,3.3,51.5,48.5,3.4,15.2,41.7,15.3,53980,5.3,5105,AR,35.2,42.1,10.1,10.9,10,10.3,19.7,27.4,15.5,39,37.7,4.6,6.7,19.12960306,100
0500000US05107,26.4,19.6,39.7,43.1,56.9,34.9,62.2,0.6,2.2,46.4,53.6,5.8,15.2,36.2,30.5,37458,7.6,5107,AR,39.9,51.4,7.7,12.8,11.1,12.8,23.6,24,22.2,40,50.7,7.1,4.5,61.86030818,47.97
0500000US05109,21.7,20.5,43.3,45.8,54.2,88.7,4.2,0.3,6.8,49.1,50.9,6.8,18.5,48.4,17.5,49248,10.2,5109,AR,35.9,42,9.9,10.9,9.8,10,19.6,27.4,15.3,39.5,36.9,4.6,6.5,27.9902967,100
0500000US05111,23.9,18.3,39.9,42.8,57.2,85.6,4.3,0,3.6,48.9,51.1,8.2,11.5,41.5,21,43440,9.3,5111,AR,38.4,43.4,9,12.1,10.5,12.9,25.9,30,16.6,39.6,40.6,5.3,6,17.00102006,71.14
0500000US05113,22.7,22.7,44.4,46.3,53.7,90.1,0.1,0.2,6.6,49.1,50.9,3.3,16.3,39.4,17.8,48449,9.5,5113,AR,37.6,42.2,10.4,10.9,10.7,11.3,20.6,28,16.3,40.7,36.6,5,5.2,80.14425967,73.39
0500000US05115,22.9,15.9,36.7,44.7,55.3,85.5,2.5,1,9.9,49.5,50.5,5.5,23.9,23.7,17.9,51678,8.5,5115,AR,34.1,38.8,8.4,11.1,9.1,9.6,18.2,29.2,13.9,37.5,35.2,4.3,6.5,67.111999,54.49
0500000US05117,20,23.6,46.5,46.8,53.2,84.8,10.5,0.2,2.1,50.2,49.8,6.5,16,36.2,10,47045,7.2,5117,AR,37.5,43.7,10.5,11.4,10.3,11.1,21.9,26.4,16,40.1,37.8,4.9,7.4,12.40387001,100
0500000US05119,23,16.2,37.7,42.8,57.2,52.7,37.4,2.3,6.4,47.9,52.1,2.8,37,37.2,16.6,58326,8.8,5119,AR,29.1,40.6,7.8,10.8,7.7,7.5,16.3,25.2,14.1,34,38.1,4,6.7,120.690667,12.28
0500000US05121,23.8,19.7,39.1,44.2,55.8,90.5,1.4,0.4,2.4,50.4,49.6,5.3,15.5,50.1,19.2,45993,7.5,5121,AR,36.1,43.9,9.3,11.4,11,12.4,22.8,29.3,15.7,39.2,37.2,5.3,6.3,61.2540372,67.42
0500000US05123,21.3,17.4,38.8,44.4,55.6,40,53.5,0.1,5.5,55.3,44.7,5.1,13.3,37.3,28.1,39822,8.7,5123,AR,34.8,49.2,7,12,9.6,11,25.6,24.6,18.8,37.5,44.5,5.8,5.4,48.01152277,51.55
0500000US05125,23,18.3,40.3,45.3,54.7,84.6,8.4,1.1,5.4,49,51,2.6,28.5,40.9,9.5,73236,5.8,5125,AR,30,39.2,9.2,10,7.7,7.5,15.1,26.1,12.6,36.9,37.4,3.5,7.7,47.37130116,36.16
0500000US05127,23.2,20.8,42.8,47.9,52.1,85.4,1.2,0.6,8.3,52.7,47.3,6.1,12,45.1,17.1,45340,10.5,5127,AR,36.5,43.7,9.9,11.1,11.1,12.1,22.2,27,16.7,40.1,38.3,5.2,5.1,19.45336057,70.36
0500000US05129,20.2,25.3,46.9,49,51,88.2,0.4,0.3,3,50.1,49.9,7.4,14.9,59,26.6,42063,5.7,5129,AR,40.1,47.6,11,11.5,13,14.6,24.2,28.3,19,42.7,40.9,6.3,5.5,25.37749017,100
0500000US05131,23.8,16.5,38,44.1,55.9,70.4,6,4.6,15.1,49.3,50.7,6.5,23.9,44.4,16.5,54047,11.2,5131,AR,31.1,39.3,8.3,11.5,9.3,10,18.9,29.7,15.1,36.5,35.7,4.5,6.9,131.4276327,20.81
0500000US05133,28.3,13.7,34.9,45.6,54.4,57.9,4.7,0.3,34.3,50.1,49.9,14.3,11.7,36.7,20.1,53567,18.4,5133,AR,28.6,39.8,7.7,10.9,8.7,9,19.4,26.5,15.9,36.5,41.4,4.2,6.3,47.03945434,63.6
0500000US05135,20.7,25.3,47.4,46.4,53.6,92.5,1,0.5,2.6,49.1,50.9,4,11.5,55.2,15.9,43332,5.8,5135,AR,42.4,46.5,11.1,11.1,11.1,11.8,22.3,27.4,16.2,42.4,37.3,5.1,5,22.93314987,80.06
0500000US05137,19.8,27.3,49.5,47.3,52.7,90.8,0.1,0.4,2,49.3,50.7,4,14.4,40.6,21.2,37664,8.6,5137,AR,41.9,48.7,11.4,11.2,12.7,13.6,21.8,28.3,18.1,42.3,36.9,6,5.9,47.97697105,100
0500000US05139,23.9,18.4,41.3,44.3,55.7,63,32.5,0.8,4.1,48.9,51.1,3,18.5,34.1,18.6,49745,6.2,5139,AR,32,42.7,8.4,10.8,8.9,8.9,17.4,23.8,16.3,37.6,41.1,4.7,6.6,64.62954346,54.5
0500000US05141,19.4,26.8,49.7,45.1,54.9,93.1,0.7,0.3,3.5,49.1,50.9,5.6,16.8,54.6,18.9,45768,9.4,5141,AR,40.9,46.5,11.1,11.3,12.5,14,23.6,27.8,18.4,43.3,37,5.9,6.4,30.22061046,100
0500000US05143,23.7,12,32.3,44.2,55.8,70.4,3.5,2.6,17.3,50.4,49.6,7.1,34.5,26.9,15.2,61985,12.2,5143,AR,25,31.6,6.8,10.8,6.8,7.5,16.5,26.8,11.3,32.3,32.3,3.3,7.5,80.27192113,25.49
0500000US05145,23.2,16.5,38.3,43.6,56.4,88.6,4.4,0.9,4.7,48.9,51.1,4.3,20.5,32.5,16.1,51144,9.6,5145,AR,33.2,41.2,8.6,11.3,8.9,10.4,21.7,29,14.4,39.9,40.1,4.3,6.7,64.75943774,54.32
0500000US05147,21.5,24,45.2,44.1,55.9,69.5,27.5,0,0.5,49.6,50.4,4.2,16.5,52.4,19,49608,6.9,5147,AR,38.7,47.8,9.6,11.6,11.3,12.2,22.1,26.3,19,41.3,40.9,6,6.5,31.64556962,100
0500000US05149,23.8,17.5,40,45,55,77.5,2.2,1.1,21.1,50.7,49.3,8.8,13.8,41.7,12.4,55879,8.2,5149,AR,34.6,42.3,8.8,11,10.3,11.5,21,27.2,16.3,38.2,38.6,5,6.9,51.54397638,79.13
0500000US06001,20,14.6,38.4,44.2,55.8,34,10.2,32.1,22.2,49.7,50.3,5.9,50.9,32,9.2,122488,4,6001,CA,20.5,27.2,6.4,8.9,5.1,4.3,10.1,19.8,9.9,33.4,19.6,2.8,9.1,110.8698527,0.39
0500000US06003,22.8,25.5,43,55.2,44.8,63.4,0,0.2,14.1,58.2,41.8,4.1,39.6,25.5,13.7,101125,6.4,6003,CA,26.9,33.2,10.3,10.3,8,7.1,12.3,21.8,11.7,36.3,29.3,3.9,6.6,0,100
0500000US06005,15.4,26.9,49.6,47.3,52.7,80.3,1.7,1.3,15.1,54.2,45.8,2.6,20.6,23.3,7.8,74853,4.8,6005,CA,30.3,34.7,11.1,10.5,8.6,8.3,13.2,21.7,12.4,38.2,27.5,4.2,8.8,60.37432079,60.42
0500000US06007,20.1,18.2,36.5,45.3,54.7,75.7,1.8,5.2,18,49.8,50.2,3.5,30.8,29.3,18.2,66085,6.6,6007,CA,25.1,30.7,8.2,10.7,6.7,7.2,13.1,24.7,10.6,33.8,30.2,3.6,7.4,62.04775853,18.9
0500000US06009,16.8,28.8,52.1,48.8,51.2,83.1,1,2,13.6,49.8,50.2,1.6,21.4,40.1,13.1,77526,5.8,6009,CA,31.9,37.5,11.4,10.6,9.3,9.2,14,22.9,13.4,39.4,29.6,4.7,8,45.74665069,75.41
0500000US06011,26.6,15.1,36,49.6,50.4,60.9,1.7,0.8,60.9,50.9,49.1,18,14.3,43.9,10.9,69619,9.1,6011,CA,23.7,30.8,7.1,10.6,7.3,7.3,14.7,22,12.9,35.1,32,3.9,7,27.84610387,31.72
0500000US06013,22.2,16.4,40.1,44.3,55.7,46.6,8.7,18.3,26.4,49.3,50.7,5.3,44.5,34.1,8.3,120020,4.7,6013,CA,23,27.9,7.4,9.5,6,5.5,10.4,17.7,11.2,30.9,28.6,3.2,9.1,102.3817409,0.79
0500000US06015,21.1,19.2,40,47.2,52.8,69.1,2.7,3.1,20.4,53.9,46.1,4.8,17.7,36.2,14.3,61149,6.1,6015,CA,29.5,34.8,8.8,11.6,9,10.8,19.3,24.8,13.5,36.8,33.9,5,6.3,57.52912412,33.67
0500000US06017,19.7,22.2,46.2,48,52,82.5,0.7,5.2,13.5,50.1,49.9,2.1,38,38.5,8.6,99246,4.2,6017,CA,30,31.3,10.6,9.8,6.9,6,9.8,22.3,10.3,37.3,24.7,3.3,8.7,78.82059499,34.7
0500000US06019,28.1,12.5,32.8,44.9,55.1,48,4.5,10.7,54.2,50.2,49.8,12.2,23.4,34.7,19.5,67756,7.2,6019,CA,22.2,31,6,10.8,6.3,6.5,14.1,23.1,13.1,33,38.6,3.6,7.4,69.1621768,10.81
0500000US06021,26.5,16.9,35.8,47.1,52.9,67.5,0.4,3.4,43.3,51.5,48.5,13.2,14.9,43.4,15.3,64033,10.9,6021,CA,25.8,32.6,8,10.8,7.4,7.8,14.9,23.3,12.6,34.9,33.6,4,7.3,14.08797943,40.87
0500000US06023,18.8,18.9,39.5,45.9,54.1,75,1.4,3.2,12.6,49.8,50.2,2.5,31.1,26.9,19.8,57881,6.1,6023,CA,26.9,32,9,11.6,7.3,7.8,15.8,26.2,10.7,36.3,32.1,3.8,7.5,62.70378731,29.76
0500000US06025,28.4,13.2,32.6,44.8,55.2,39.5,2.6,1.5,85.4,51.5,48.5,14.3,15.9,34,21.1,53847,6.8,6025,CA,21.3,30.3,5.4,10.2,6.9,6.1,13.6,20.6,15.4,34.1,38,3.9,6.3,24.83238143,17.42
0500000US06027,20.4,23.8,44.6,48.7,51.3,68.9,1,1.7,23.9,51.1,48.9,2.8,29,50.7,11.9,63417,6.7,6027,CA,28.7,33.2,10.5,10.4,7.7,7.1,12.9,21.9,12,36.8,29.6,3.9,8.1,94.24025722,46.43
0500000US06029,28.8,11.3,32.2,46.3,53.7,56.1,5.2,5,55.3,51.2,48.8,12.8,18.3,41.1,19.3,63883,7.8,6029,CA,21.1,30.1,5.8,10.4,6.3,7.1,16.5,21.8,12.8,33.4,35.6,3.7,7.4,49.4333494,10.21
0500000US06031,26.9,10.5,32.1,47.2,52.8,51.6,6.5,3.9,56.1,55.3,44.7,13.2,14.7,49.9,16.2,68540,7.4,6031,CA,21.4,28.8,5.4,10.5,6,6.3,16,22.1,12.1,32.2,31.6,3.4,7.6,35.96181509,10.85
0500000US06033,21.3,23.2,44.5,48.3,51.7,70.9,2.3,1.4,23,50.2,49.8,4.9,18.2,32.6,16.6,56259,6.5,6033,CA,29.7,35.1,10.4,10.8,8.5,8.2,13.2,22.9,12.6,37.5,30.2,4.4,7.7,43.48771472,33.11
0500000US06035,17.1,15.2,37.2,48.7,51.3,71.6,8.4,1.8,20.4,63.1,36.9,5.5,12.1,40.7,15.2,59515,7.4,6035,CA,24.7,30.8,8,10.7,7.3,8,16.7,23.3,11.2,33.4,32.7,3.9,7.5,29.43773918,70.53
0500000US06037,21.1,14.2,37.4,43.7,56.3,39.6,7.9,14.8,48.7,49.7,50.3,11.7,34.6,30.3,13.7,83411,9,6037,CA,19.3,28.2,6,9.1,5.4,4.8,10.7,20.2,12.3,35.6,26.2,3.1,8.6,73.84122911,0.61
0500000US06039,27.3,14.2,34.4,47.4,52.6,49.1,2.6,2.3,59.7,49.1,50.9,16.5,17.2,37.4,20.1,73543,7.6,6039,CA,24.8,30.1,6.7,10.9,7,7.5,15.1,23.7,13.5,34.5,34.9,3.9,7.9,43.22207886,32.92
0500000US06041,19.6,23.2,47.4,44.6,55.4,73.8,2.4,6.3,16.6,49.1,50.9,4.1,61.1,29.1,7,142019,3.7,6041,CA,26,28.1,11,9.3,6.4,4.9,7.3,18.9,9.8,34.9,23.5,2.9,9.3,148.3622202,6.52
0500000US06043,17.1,29.3,51.6,50,50,82,0.8,1.3,13,50.4,49.6,2.2,28.9,67.1,16,60021,7.2,6043,CA,33.1,38.1,11.6,11.1,10.7,10.9,15.9,23.5,14.2,40,31.8,5.5,7.8,34.87763762,100
0500000US06045,21.1,23.3,43.7,46.8,53.2,73.6,0.7,2.2,26.8,49.5,50.5,6.2,24,34.8,16.2,61335,9.2,6045,CA,28.5,34.3,10.4,10.7,8.3,8.4,13.6,23.1,12.6,38.1,29,4.3,7.6,91.06733219,45.23
0500000US06047,29.2,11.4,31.5,46,54,41.6,3,7.3,61.9,50.8,49.2,16.8,14.6,33,18.5,64772,9,6047,CA,23.5,30.1,5.5,11.1,6.6,7.4,17.4,23.5,13.3,33.5,34,3.8,7.3,45.01584558,14.27
0500000US06049,18.9,29.7,47.5,48.9,51.1,83.2,1.9,1.4,15.3,48.6,51.4,5,23.8,58.5,16.9,54962,8.7,6049,CA,32.8,39,11.9,10.9,10.2,10,13.7,23.2,14.1,40.2,29.7,5.2,6.1,67.86562606,69.96
0500000US06051,19,15.7,40.5,54.6,45.4,79,0.3,4.1,27.1,55.1,44.9,6.5,31.7,43.4,11.3,82038,14.7,6051,CA,24.3,29,8.7,10.2,6.5,6.4,12.6,22.6,10.3,34.3,29.2,3.2,7.5,76.15618942,45.83
0500000US06053,25.8,14.3,35.1,45.9,54.1,39.7,2.2,5.9,59.9,51,49,17.2,27.1,32.1,12.3,91043,9.9,6053,CA,22.9,29,6.7,10.5,6.5,6.5,13.6,20.9,11.9,34.5,32.3,3.5,8.4,65.42859183,9.82
0500000US06055,20,20.2,42.5,46.6,53.4,63.6,1.8,8,35.1,50,50,9.8,37.8,37.4,7.9,105809,6.1,6055,CA,26.8,30.7,8.6,10,7.1,7,12.6,21.5,11.6,36,28.4,3.7,9.1,96.55592984,13.4
0500000US06057,17,28.4,50.2,47,53,88,0.4,1.6,10,49.5,50.5,1.6,38.8,42.6,10.4,79395,5.6,6057,CA,32.5,35.5,11.6,10.9,8.8,9.6,15.5,24.4,12.6,39,29.8,4.4,8,74.18174528,42.13
0500000US06059,21.4,15.4,38.7,44.7,55.3,50.2,1.7,21.7,33.9,49.7,50.3,7.3,42.8,31.2,9.7,109361,6.9,6059,CA,21.1,27.9,7.2,9,5.7,5.1,10.7,19.4,11.1,35,25.7,3,9.1,100.0726771,0.14
0500000US06061,21.9,20,42.3,44.5,55.5,75.4,1.6,8.7,14.9,49.3,50.7,2,42.4,35.6,6.8,109375,3.3,6061,CA,25.6,29.9,9.6,10.1,6.5,6.1,11.2,21.5,10.6,34.8,25.9,3.2,8.8,124.2691343,13.79
0500000US06063,17.4,29.6,52.3,52,48,87.8,1.8,0.6,10,51.7,48.3,2.2,21.2,27,10.9,67885,5,6063,CA,33.9,36.8,12.4,10.4,9.2,8.7,12.9,22.5,12.8,39.6,29.1,4.4,8.1,79.75753709,74.02
0500000US06065,24.6,14.8,36.3,45.9,54.1,46.8,6.5,6.9,50.8,50.2,49.8,9,24.1,41.2,11.4,84505,8.1,6065,CA,25,28.6,6.9,10,6,5.9,11.3,19.5,11.3,33.8,33.7,3.2,8.4,43.95789433,4.62
0500000US06067,23.1,14.6,36.8,43.6,56.4,49.8,9.6,17.2,24,49.3,50.7,6.1,32.6,35,13.1,84010,5.2,6067,CA,25.5,29.7,7,10.9,6,6.3,12.9,24.8,11.4,31.5,34.1,3.4,8.3,89.62293935,2.06
0500000US06069,25.4,13.2,35.7,46.5,53.5,53.8,1,3.2,61.4,50.7,49.3,9.9,22,42.2,7.5,104451,6.2,6069,CA,19.5,26.7,6.4,9.8,5.2,4.7,11.1,20.1,10.9,31.9,29,2.7,9.2,28.65876958,24
0500000US06071,25.9,11.9,33.9,45,55,44.7,7.9,7.8,55,50.2,49.8,8.5,22.4,38.9,13.8,77423,8.6,6071,CA,22.2,29.8,5.5,10.4,5.6,5.8,12.7,22,12.5,33.1,35.1,3.2,8.1,58.80504659,4.73
0500000US06073,21.2,14.7,36.7,44.9,55.1,57.8,4.8,12.1,34.5,50.7,49.3,6,41,35.2,10.6,96974,7.3,6073,CA,22.7,25.5,7.1,9.3,5.5,5.1,10,21,9.9,32.8,25.3,2.9,8.8,81.74746056,3.3
0500000US06075,13.6,16.7,39.3,45.5,54.5,41.9,5.2,34.8,15.5,51.5,48.5,6.9,59.8,21.1,10.5,136689,3.6,6075,CA,19.2,25.5,6.5,8.5,4.7,3.4,8.6,18.2,9.9,32.9,17.6,2.4,8.8,161.0800988,0
0500000US06077,26.6,13,34.8,44.3,55.7,42.1,7,17.2,42.5,50.2,49.8,11.4,20.3,40.9,12.9,82837,6.5,6077,CA,20.9,29.1,6.1,10.1,5.9,5.6,12.5,19.1,12.1,34.6,33.7,3.3,8.2,59.9621071,8.47
0500000US06079,17.4,21.1,40,46.3,53.7,76.8,1.2,3.8,23.4,50.6,49.4,3.4,38,25.1,12.6,90158,5.9,6079,CA,24.9,29.9,9.3,10.2,6.5,5.7,9.8,23.2,9.6,33.4,26.6,3.2,8.7,82.29987531,16.6
0500000US06081,19.9,16.9,40.3,44.2,55.8,43.4,2.3,30.5,23.9,49.9,50.1,5.5,52.9,28.4,6.4,149907,3.8,6081,CA,20.1,27.4,7.2,8.6,5.2,4.4,8.8,17,10.3,34.4,21.7,2.7,9.5,106.4477878,1.89
0500000US06083,22.1,15.9,34.3,45.2,54.8,60.8,1.9,5.5,46.6,50.3,49.7,11.3,35.7,24,13.5,92332,9.6,6083,CA,21.4,27,7.4,9.9,5.9,5.2,9,22.9,10.4,32.5,30.1,3,8.8,75.92402223,5.02
0500000US06085,21.2,14.1,37.7,44.9,55.1,36.2,2.4,38.9,24.9,51.1,48.9,6.3,55.3,27,6.9,153792,4,6085,CA,18,24.8,6,8.5,4.9,4.1,8.9,16.9,10.7,33.3,22.2,2.6,9.3,105.6097667,1.08
0500000US06087,18.7,17.7,39.2,46.5,53.5,65.7,1.1,4.9,34.2,50,50,7.2,42.5,26.4,11.4,104409,5.4,6087,CA,22.8,29.4,8.1,10.2,6,5.7,10.4,23.5,10,34.1,28.2,3.1,8.3,103.216172,12.04
0500000US06089,21.6,21.1,41.7,45.8,54.2,81.8,1,3.1,11,49.4,50.6,2.1,22.8,36.9,13.3,68347,6.6,6089,CA,29.4,32.1,10.1,11.1,7.8,8.1,13.5,24.7,11.7,34.9,28.8,4,7.3,73.30075522,29.29
0500000US06091,13.9,31.2,54.9,49.3,50.7,89.2,0.2,0,11.4,48.4,51.6,2.8,23.9,23.8,12.6,61108,10.9,6091,CA,37.8,38.2,12.4,10.5,9.6,9.3,14.3,22.2,13.6,40.4,31.3,4.7,6.1,33.27787022,99.72
