GEOID,under_18,over_65,median_age,male_over65,female_over65,white,black,asian,hispanic,male,female,less_than_9th,bach,high_school,poverty,median_income,uninsured,CountyFIPS,StateAbbr,per_arthritis,per_HighBP,per_cancer,per_asthma,per_heartDisease,per_copd,per_smoking,per_depression,per_diabetes,per_highChol,per_obesity,per_stroke,Food_Environment_Index,primCare100k,per_rural
0500000US20053,17.6,23.7,43.7,45.1,54.9,86.8,3.1,0.6,6,55.1,44.9,1.1,22.1,35.8,8.5,66792,3.4,20053,KS,28.8,37.9,9.7,9.4,7.5,7.4,14.7,18.5,11.7,36.5,39.1,3.7,7.9,0.000331455,54.10189318
0500000US20055,30.1,11.5,32.1,46.8,53.2,53.5,4.5,4,52.4,51.4,48.6,17.3,19.7,26.6,11.7,72437,12.8,20055,KS,22.1,32.9,5.9,9.7,6.2,6.5,15.3,18.2,13.1,33.7,37.3,3.2,8.1,0.000612523,18.58277137
0500000US20057,30.8,11.3,31.9,47.5,52.5,56.3,3.1,0.8,58.2,52.3,47.7,14,20.7,36.5,14.4,70495,13.8,20057,KS,23.3,33.2,5.8,9.3,6.4,6.6,15.5,17.9,13.1,33.5,39.1,3.3,8.5,0.000483471,19.29803829
0500000US20059,23.3,17.5,40.1,47.1,52.9,91.1,0.9,0.6,4.7,49.9,50.1,2.3,25.3,41.4,9.6,72142,7.5,20059,KS,29.7,36.2,8.9,10.4,7,7.7,16.1,21.3,11.5,36.9,40.3,3.5,6.8,0.000427966,52.10064635
0500000US20061,31.6,8.7,27.1,42.5,57.5,60.5,16.2,3.4,16.2,52.6,47.4,3.3,24.4,43.5,19.3,57344,7.9,20061,KS,19.9,29.5,5,10.3,4.9,5.9,16.4,21.8,9.3,28.7,34.5,2.7,6.5,0.000465578,11.67277807
0500000US20063,25.7,23.5,41.7,43,57,95.6,0.2,0.3,1.3,49.5,50.5,1.3,21,45.5,4.1,63203,8,20063,KS,30.8,38,10.5,9.9,8,8.1,15.2,19.7,12.3,39.5,37.4,3.9,5.5,0.002289203,100
0500000US20065,20.9,25.9,46.1,47.7,52.3,90.9,3.7,1.2,3.7,49.5,50.5,2.2,27.4,23.4,11.3,52909,5.5,20065,KS,33.8,42.4,11.1,10.1,9.5,9.4,15.3,19.6,14.3,41.3,36.7,4.6,8,0.00083717,100
0500000US20067,30.6,13.2,32.9,53.5,46.5,66.2,0.2,0.2,52.9,56,44,15.3,25.6,51.3,5.4,72484,16.7,20067,KS,22.5,31.5,7,9,5.9,5.5,12.6,17.3,11.8,34.7,35.4,2.9,8.6,0.000565211,19.79818623
0500000US20069,29.2,16,36.6,49.2,50.8,92.2,0,0.4,16.1,50.6,49.4,16.7,24.9,33.3,6.9,77885,11.5,20069,KS,26.5,33.7,8.3,10.2,7,7.6,15.6,21,11.2,37,39.5,3.4,8.6,0.000167954,100
0500000US20071,30.7,18.6,39.9,51.5,48.5,88,0.2,0,17.4,48.1,51.9,7.3,33.5,25,10,78819,11.3,20071,KS,28.3,35.7,9.5,9.6,7.1,6.9,13.4,19.5,11.7,37.6,36.8,3.4,8.4,0.00083612,100
0500000US20073,21.5,26,48.4,49.7,50.3,92.9,0.6,0.1,3.9,50.9,49.1,3.5,19,39.9,14.9,58276,10,20073,KS,33.9,42,10.7,10.3,9.4,9.9,17.4,21,14.4,41.5,40.7,4.5,6.5,0.000511247,61.26476304
0500000US20075,31.3,13.3,36.4,39.4,60.6,67,0,0,41.6,49.9,50.1,6.8,20.8,14.4,3.7,61929,23.2,20075,KS,24.4,33.7,7.3,9.3,6.4,6.5,14.5,18.6,11.8,36,40.2,3.2,8.8,0.000412371,100
0500000US20077,25.8,22.1,40.8,47,53,90.7,0.8,0.2,7.7,49.8,50.2,4,21.7,46,15.3,55417,9.1,20077,KS,33.3,40.6,9.9,10.4,9.3,10.6,19.2,21.7,14.8,40.9,41.9,4.7,7.3,0.000562219,100
0500000US20079,23.9,20.9,40.2,44.7,55.3,85.3,1.1,0.8,12.1,49.3,50.7,3.6,31.5,35.5,8,73269,8.9,20079,KS,27,35,9.3,10,7.2,7.2,13.8,20.3,12.2,37.7,36.5,3.5,8.6,0.000845703,30.91915581
0500000US20081,27.2,15.8,38,48.5,51.5,70.9,0.2,0,30.1,50,50,18.2,22.2,37.7,10.8,69138,17.6,20081,KS,26.2,34.9,7.8,9.9,7.4,7.9,16.2,20,13.2,38,41.8,3.7,8.6,-999,100
0500000US20083,24.6,20.9,45.9,38.7,61.3,95.2,0.1,0,5.7,47.5,52.5,0.7,28.4,30.3,6,63125,6.8,20083,KS,28.5,36.8,9.8,9.5,7.2,6.9,13.3,19,11.5,38.7,36.5,3.5,8.1,0.001124227,100
0500000US20085,24.7,19.6,41,47.5,52.5,84.5,0.9,0.4,5.3,51,49,2.3,21,33,9.1,72703,8.1,20085,KS,29.5,36.5,9.4,10.3,7.6,7.9,15.8,20.8,12.3,38.8,37.8,3.7,8,0.000607395,75.89511217
0500000US20087,22.2,19.4,43.8,48.1,51.9,93.2,0.7,0.2,3.3,50.5,49.5,1.7,24.6,38.4,6.3,77393,4.8,20087,KS,28.8,35.6,9.7,9.9,7.1,7.3,14.6,20.7,11.3,37.5,34.7,3.4,9.1,0.000525431,98.81836244
0500000US20089,21.4,30.6,50.3,49.9,50.1,93.1,0.8,0.5,2.6,51.4,48.6,0.8,18.8,29.3,12.8,52344,5.5,20089,KS,36.1,44.5,12,10.1,10.8,11,17.3,20.5,15.8,42.7,39.1,5.1,7.2,-999,100
0500000US20091,23.8,15.5,38.3,44.8,55.2,80.2,4.9,5.2,9.1,49.4,50.6,1.6,56.9,30.4,5.3,107261,5.1,20091,KS,22.7,32,8.4,9.3,5,4.6,9.7,18.4,9.4,37.6,31.2,2.5,9.1,0.001236784,3.83366503
0500000US20093,29.8,16.5,37.5,43.3,56.7,75.3,1.2,0.8,35.3,52.1,47.9,6.8,14.6,33.2,6.1,74135,11.5,20093,KS,26,34.4,7.7,9.7,7.1,7.3,15.7,19,12.9,36.4,37.6,3.6,8.3,0.001335114,100
0500000US20095,22,19.7,43.4,47,53,93.1,0.3,0,4,50.9,49.1,1.4,23.8,31.5,9.4,59819,8.3,20095,KS,29.1,37.3,9.3,10.2,7.4,8.2,16.4,21.3,12,37.6,39.8,3.7,7.9,0.000430169,62.10231611
0500000US20097,22.9,22.3,41.2,47.1,52.9,90.3,0.8,2.2,4.3,48.8,51.2,3.1,27.6,34.8,5.7,73214,8.2,20097,KS,29.4,37.2,9.9,9.9,7.7,7.7,13.9,20.6,11.8,38.4,39,3.7,7.6,0.000407166,100
0500000US20099,24.4,20.1,41.4,43.6,56.4,85.2,3.4,0.1,5,51,49,4.1,21.1,30.3,16.1,55439,10.6,20099,KS,31.5,40.4,9.3,10.7,8.4,9.4,17.9,20.9,13.4,39,41.3,4.3,7.3,0.000459512,52.3395196
0500000US20101,23.5,23.6,48.9,48.6,51.4,90.1,0.3,1.1,15.4,51.2,48.8,1.9,24.6,49.4,8.1,53042,16.7,20101,KS,31.9,39.1,10.7,10.1,8.3,8.3,14.4,20.4,13.1,39.9,36.6,4,8,0,100
0500000US20103,23.7,15.5,38.3,46.6,53.4,80.5,7.4,1.3,7.3,53.3,46.7,2.3,36.6,45.8,8.6,86906,6.9,20103,KS,25.9,32.9,8.2,10,6,6,13.6,20.9,10.8,35.5,39.8,3,7.8,0.000474187,29.06319283
0500000US20105,21.2,24.9,44.1,47.1,52.9,93.9,0.2,0.8,4.2,50.9,49.1,0.8,21.5,51.5,11.9,53546,6.9,20105,KS,33.8,42,11,10.1,9.4,9.6,16.2,20.6,14.2,41,40.2,4.5,7.8,0.000334896,100
0500000US20107,22,22.3,45.5,49.6,50.4,93.6,0.8,0.3,2.9,51.6,48.4,1.5,22.5,60.1,10.7,59200,9.9,20107,KS,31.4,37.4,10.1,10.2,8,8.4,16.1,20.2,12.5,39.3,37.2,3.9,7.6,0.000103584,100
0500000US20109,23.5,21.1,41.1,44.9,55.1,90.8,0,0.5,6.8,53.2,46.8,4.2,26.7,14.7,13.2,71389,8.8,20109,KS,29.4,37.2,9.6,10.1,7.9,8.4,15.9,21.2,12.5,38,39.8,3.9,8.2,0.000732064,100
0500000US20111,22.3,15.8,33.1,46,54,75,1.6,1.8,23.4,48.9,51.1,6.1,27.7,28.3,15.2,59078,11,20111,KS,25,34,7.2,10,6.6,7.2,14.8,21.5,11.5,36.3,37.8,3.3,8.1,0.000574974,26.29860493
0500000US20113,21.8,19.7,39.1,45,55,93,1.7,0.7,5.4,49.6,50.4,3.6,33.1,34.4,9.1,77701,5.6,20113,KS,27.4,35,9.3,9.9,6.7,6.8,13.6,21.1,10.5,36.5,37,3.3,8.2,0.000773341,43.49554489
0500000US20115,21.2,23.4,43.7,47.7,52.3,93.3,1.2,0.5,4.1,50.9,49.1,3,28.8,27.6,10,63438,7.2,20115,KS,29.7,37.7,10.1,10,8,8.2,15,20.8,12.2,38.6,38.7,3.9,7.9,0.000171644,77.76461295
0500000US20117,24.4,22.4,42.6,49.3,50.7,94.9,0.7,0.3,2.6,50.8,49.2,4.1,18.9,20.5,9.4,70828,5,20117,KS,31,38.9,10.2,10.2,8.6,9.1,17.3,21.2,13,39.3,37.4,4.2,7.8,0.000518027,70.96965504
0500000US20119,26.6,16.7,37.5,49.1,50.9,80.6,1.3,0,23.2,50.3,49.7,6.1,22.8,27.8,6.6,74868,8.7,20119,KS,27.9,36.4,8.7,10,7.6,8,15.8,20.3,12.5,37.6,36.8,3.7,7.6,-999,100
0500000US20121,23.9,17.5,41.8,46.5,53.5,92,1.1,0.6,3.9,49.9,50.1,1.9,32.1,40.5,6.7,88000,6.5,20121,KS,28.4,33.5,9.2,9.8,6.5,6.7,13.8,20.9,10.8,37.1,35,3.2,8.4,0.000553387,50.95007167
0500000US20123,23.1,22.8,43.3,48.2,51.8,93.9,0.2,0.3,2,51.6,48.4,1.5,25.4,42.5,12.5,58233,8.5,20123,KS,30.8,38.7,10.2,10.1,8.2,8.4,15.6,20.8,12.8,38.8,39,3.9,7.7,0.001020582,48.2975051
0500000US20125,24.1,19.9,40.3,45.6,54.4,79.4,4.3,0.2,7.8,49.6,50.4,2.8,21.3,31.3,16.3,53242,11.6,20125,KS,31.3,40,9.2,10.7,8.4,9.4,17.9,21.6,13.8,39.1,38.9,4.3,6.7,0.00031744,43.42420569
0500000US20127,20.6,26.1,48.7,46.3,53.7,92.8,0.2,0.2,4.4,51.2,48.8,2.6,27.3,54.5,12.8,56716,6.9,20127,KS,33,40.8,11,9.9,8.8,8.9,15.2,19.7,13.5,39.8,36.7,4.2,7.7,0.000539665,100
0500000US20129,24.6,20.3,43.7,42.6,57.4,78.1,1.3,1.4,23.2,45.2,54.8,8,16.6,45,14.8,65625,11.2,20129,KS,30.4,38.2,9.2,10,8.3,8.8,16.6,19.7,14,39.5,37.9,4.2,7.4,0.001182033,100
0500000US20131,27.7,19.6,40,46.6,53.5,95,0.6,0.4,2.5,51.5,48.5,2.9,30.1,29.4,7.7,77375,5,20131,KS,29.1,36.9,9.8,9.9,7.5,7.6,14.7,20.6,11.4,38.3,38.7,3.6,8.1,0.001284458,75.24071527
0500000US20133,24.1,20.4,40.3,43.5,56.5,91.8,1.4,0.5,5.9,49.7,50.3,2.2,21.8,34.9,15.4,55704,11.7,20133,KS,29.5,38.3,9.4,10.3,8.1,8.9,16.6,20.7,13.1,38.5,39.5,4,7.5,0.000627786,45.13687016
0500000US20135,20.2,24.6,46.1,55.3,44.7,80.6,0,0.3,15.2,51.7,48.3,2.8,23,28.7,11.4,66107,9.2,20135,KS,31.9,39.1,10.6,9.8,8.5,8.7,15.1,19.9,13.2,40.4,35.2,4.1,7.9,0.001083815,100
0500000US20137,20.4,20.3,40.2,46.9,53.1,89.6,2.7,0.1,5.8,55.1,44.9,1.9,19.4,52.8,8.5,50305,9.5,20137,KS,29.2,37.8,9,9.8,8,8.6,17.4,20.5,12.7,37.6,42.7,3.9,8.3,0.000563063,48.98606948
0500000US20139,23.3,20.6,42.8,49.2,50.8,93.7,0.5,0.1,3.2,50.8,49.2,2.1,21,49,11,70216,8.3,20139,KS,31.1,39,9.8,10.1,7.8,8.4,16.4,21.1,12.5,40,41.8,3.8,7.9,6.34E-05,83.53482663
0500000US20141,21.6,26.3,46.8,47.6,52.4,92.9,0.4,0.3,2.7,50.2,49.8,1.7,23,58.4,12.5,59408,5.4,20141,KS,33,40.7,11.2,10,9.4,9.3,15.7,20.1,14,40.3,38.8,4.4,7.8,0.000290782,100
0500000US20143,23.1,20.6,42.5,47.1,52.9,93.7,0.7,0.1,3.2,52.4,47.6,1.5,24.3,30.5,12.1,76755,6.2,20143,KS,29.9,37.6,9.9,10,7.8,8.2,15.6,20.7,12.2,38.5,38.3,3.8,7.9,0.00035014,100
0500000US20145,14.4,22.1,44.9,45.9,54.1,87.5,6.8,0,8.7,54.1,45.9,3.5,18.8,42.9,11.2,63625,11.1,20145,KS,29.3,38.7,9.6,9.8,8,8.1,16.5,19.3,12.7,38.6,38.2,3.9,7.6,0.000942507,31.67933458
0500000US20147,23,24.6,44.6,49.5,50.5,94.2,0.5,0.5,3.3,51.2,48.8,2.6,22.3,39.7,13.8,61235,6.1,20147,KS,33.2,39.8,10.7,10.1,8.9,9.3,16.2,20.6,13.6,40.5,40.5,4.3,7.4,0.000386026,53.75753279
0500000US20149,29.1,15.1,36.2,46.6,53.4,90.1,1.7,0.4,5.8,50.1,49.9,0.8,36.5,35.6,7.1,87694,5.7,20149,KS,24.9,33.2,8.5,9.7,5.9,6.1,13.6,19.9,9.7,35.2,35.8,2.9,9,0.000647197,58.91501574
0500000US20151,25,21.6,38.2,47.2,52.8,88.8,2.1,0.2,8.3,50.8,49.2,2.9,26.6,31.4,9.5,64348,8.6,20151,KS,28.3,35.9,9.3,9.9,7.6,7.7,14.8,20.7,12.1,36.3,36.5,3.7,7.9,0.00087652,32.2079536
0500000US20153,22.5,27.6,47,45.9,54.1,93.6,0,0.5,7.3,52.2,47.8,1.8,17.3,24.8,10.1,65000,8.5,20153,KS,34.5,41.7,11.5,10.1,9.9,9.9,16.8,20.5,14.7,41,41.9,4.7,7.3,0.000398248,100
0500000US20155,22.3,20.3,40.7,44.4,55.6,87,2.3,0.6,10.1,50.7,49.3,2.5,20.5,34.1,12.4,60498,9.1,20155,KS,29.5,35.4,9.1,10.2,7.9,8.3,16.9,22.1,13.2,36.8,44,3.9,7.6,0.000598773,31.29853823
0500000US20157,23.3,26.4,46,46.8,53.2,95,0.6,0.5,2.5,49.3,50.7,1,25.4,38.5,14.6,53611,6.6,20157,KS,33.6,41.9,11.3,10.1,9.6,9.9,16.3,20.3,14.3,40.2,41.2,4.6,8.4,0.000661376,100
0500000US20159,23.4,19.6,39,43.9,56.1,80.5,1.9,0.1,13.7,51.7,48.3,1.2,24.3,23.8,7.4,63947,6.7,20159,KS,28.1,36,8.9,9.9,7.1,7.4,14.5,20.3,11.9,37.5,39.5,3.5,7.7,0.000534074,63.78062085
0500000US20161,16.2,9.8,25.2,46,54,77.9,6.3,4.1,9.9,53.2,46.8,1.4,48,23.4,22,59560,6.5,20161,KS,17.1,23.2,4.9,10.1,4.3,4.9,11.8,23.2,7.2,25.9,26.4,2.2,5.7,0.000751346,13.84518034
0500000US20163,21.1,23.4,46,44,56,92.9,2.7,0.2,3,49.4,50.6,1.5,24,17.3,5.3,61596,5,20163,KS,31.4,38.1,10.3,10,7.8,8.2,15,21.3,12.3,40.3,40.6,3.8,8.6,0.00103584,100
0500000US20165,20.3,25.3,46,53.8,46.2,90.4,0.4,0.2,5.4,53,47,2.5,21.5,37.2,11.4,60288,5.9,20165,KS,33.4,41.2,11,10.1,9.1,9.4,16.3,20.7,13.9,39.7,38.7,4.4,7.7,0.000339328,100
0500000US20167,22.2,25.8,45.3,45.6,54.4,90.4,0,0.4,4,50.1,49.9,2.6,18.1,25.2,15.3,53902,8.9,20167,KS,33.7,41.3,10.6,10.5,9.2,9.8,17.1,20.7,13.9,41.5,41.5,4.5,7.7,0.00058789,41.06169297
0500000US20169,22.9,18.5,39.8,44.7,55.3,84.8,3.7,2.1,12.5,49.6,50.4,2.4,29.1,30.8,12.3,63316,10,20169,KS,27.8,35.5,8.9,9.9,7.3,7.6,15.1,20.7,12.1,37.3,41.1,3.6,7.9,0.000964284,14.59015214
0500000US20171,26.3,20.3,39.3,54.4,45.6,84.7,0,1.3,20.2,51.4,48.6,7.7,33.4,42.1,8.8,67788,6.7,20171,KS,27.2,35,9.1,9.5,7.1,6.9,13.3,19.1,11.4,36.8,38.1,3.4,8.8,0.000835073,26.11426256
0500000US20173,25.2,15.5,35.9,45.4,54.6,71.2,7.9,4.2,16.1,49.7,50.3,4.3,31.6,34.7,14,67675,10.9,20173,KS,24.9,34.7,7.6,10,6.5,7.1,15.1,22.6,12,36.5,38.6,3.4,7.2,0.000890544,7.65864377
0500000US20175,30.9,10.4,31,45.9,54.1,40.5,2.7,2.4,66.6,52.5,47.5,16.3,12.7,31.3,13,62269,13.9,20175,KS,21,31.5,5.3,9.2,6,6,15,17.8,13.4,34.8,42.7,3.2,8.4,0.000380264,11.42819798
0500000US20177,23.3,19,39.6,44.8,55.2,76.1,7.6,1.5,13.6,48.7,51.3,2.3,32.3,43,12.4,66043,8.3,20177,KS,27.7,39,8.8,10.5,7.1,7.4,15.2,23,12.5,41.2,38.3,3.5,7.6,0.000721595,15.8244068
0500000US20179,25.5,23.2,43.4,46.6,53.4,93.1,0.1,0,5.9,50.5,49.5,1.4,24.3,14.3,10.4,70000,7.3,20179,KS,30.4,37,10.5,9.8,7.8,7.5,13.7,20,11.8,38.2,34,3.7,8.2,0.000793651,100
0500000US20181,24,20.5,38.9,45.5,54.5,81.7,3.9,0,12.9,53.4,46.6,3.7,25.1,25,10,64444,9.9,20181,KS,28.3,37.4,9.3,9.9,7.7,7.8,15.1,20.2,12.3,37,38.2,3.7,6.7,0.0001731,24.24292845
0500000US20183,20.2,28.8,50,49.7,50.3,94.2,0.8,0.7,1.1,51.1,48.9,1.5,24.6,36.3,7.8,57024,8.1,20183,KS,33.2,40.8,11.6,9.8,9,8.7,14.7,19.2,13.3,41.5,39,4.3,7.7,0.001410835,100
0500000US20185,24.5,21.8,42.1,47.7,52.3,86.7,0.2,0,13.3,51.3,48.7,2.4,26.3,22.8,10.8,63786,7.6,20185,KS,30.8,38.3,9.9,10.1,8.1,8.4,15.3,20.4,13.1,40,41,4,8,0.000247158,100
0500000US20187,26.5,13.5,36.5,54.2,45.8,73.5,0,0.2,45,51.2,48.8,9.2,23.7,56.1,12.9,70361,23.6,20187,KS,27.7,36.6,8,9.7,8.1,8.3,16.3,19.1,14.7,38,39.5,4.1,8.5,0,100
0500000US20189,28.9,17.1,38,54,46,68.1,0.1,0.3,38.7,54.2,45.8,9.7,16.2,24,15.3,61909,17.7,20189,KS,28.1,37.8,7.9,10.1,8.4,9.1,18.1,19.9,14.9,38.1,41.3,4.2,7.8,0.000371195,31.23689727
0500000US20191,24.2,19.1,41.2,45.9,54.1,89.9,1.1,0.4,5.9,50.5,49.5,1.7,26.7,44.1,10.8,60348,8.9,20191,KS,29.7,37.5,9.3,10.1,7.7,8.3,16.8,21.3,12.4,39.6,39.9,3.8,7.7,0.000265745,62.85430134
0500000US20193,24.2,17.9,35.3,47.1,52.9,92.5,1.3,0.2,8.1,50.8,49.2,2.5,30.2,28.7,6.9,73575,12.4,20193,KS,25.8,33,8.8,9.9,6.4,6.5,12.7,20.9,10.2,34.7,35,3.1,7.4,0.000519346,30.84810127
0500000US20195,19.5,26.5,47.7,38.1,61.9,96.1,0.1,0.8,0.2,49.4,50.6,0.8,28.7,60.4,5.5,73375,5.2,20195,KS,32.7,39.2,11.2,9.7,8,7.8,13.9,19.5,12.3,39.4,40.5,3.8,8.9,0.000725163,100
0500000US20197,22.9,21,43.2,48,52,91.8,0.3,0.4,4.6,51.2,48.8,1,26.6,41.7,7.1,70536,10,20197,KS,29.4,36.2,9.8,9.9,7.3,7.3,14.2,20.1,11.5,37.4,35.1,3.5,7.8,0.000434405,100
0500000US20199,23.1,25.7,47.2,47.5,52.5,90.8,0.7,1.1,6.2,50.4,49.6,2.9,22.7,17,12.8,60263,5.8,20199,KS,32.7,39.9,10.7,10,8.9,9,15.5,20.4,13.7,39.9,36.6,4.3,7.6,0,100
0500000US20201,24,23.5,43.9,47,53,92.9,0.2,0.6,4.7,51.8,48.2,3,23.3,33.5,8.1,62452,5.2,20201,KS,30.2,37.3,10.4,9.7,7.9,8,14.9,19.6,11.9,39.1,34,3.8,7.5,0.000552792,100
0500000US20203,26,22.8,38.7,48.9,51.1,75.1,0.2,0,29.7,54.2,45.8,3.8,18.8,53.5,16.3,71282,8.2,20203,KS,29.8,39.2,9.2,9.5,8.8,8.6,16,19,14.5,38.4,41.7,4.2,9,0.00048216,100
0500000US20205,23.8,22.5,42.3,46,54,93.7,0.2,0,3.6,50.6,49.4,3.6,21.3,38.3,15.8,57056,6.9,20205,KS,32.3,40.3,10.1,10.4,8.8,9.6,17.7,21.3,13.8,40.3,39.8,4.3,7.2,0.000478355,72.68572643
0500000US20207,19,26.6,49.9,49.3,50.7,92.7,0.1,0,0.7,51,49,1.1,22.6,38.7,12.3,48152,5.4,20207,KS,32.7,40.8,10.7,10.2,8.9,9.4,16.6,20.7,13.6,40.3,39.6,4.3,7.2,-999,100
0500000US20209,27.6,13,34.2,44.9,55.1,46.5,19.3,5.2,33.3,50.3,49.7,9.4,20.5,39.1,17.5,60582,17.8,20209,KS,23.4,37,5.8,10.1,6.7,7.4,17.6,17.7,14.5,35.3,40.7,3.8,6.8,0.000514326,6.06266468
0500000US21001,19.9,19.6,40.1,49.6,50.4,91.3,1.8,0.3,3.3,50.2,49.8,7.7,18.8,28.1,18,50316,6.9,21001,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.4,0.000306827,75.4556175
0500000US21003,23,17.6,40.7,46.7,53.3,95.4,0.5,0,2.8,49.5,50.5,7.6,17.4,36.2,15,59029,9.8,21003,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.2,0.000140825,78.6981359
0500000US21005,23.3,16.3,42.1,45.5,54.5,93.2,2.8,0.1,2.4,50.6,49.4,2.9,25.7,37.8,12.5,71747,3.6,21005,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.9,0.000262778,41.69739975
0500000US21007,20,22,44.2,46.7,53.3,92,3.6,0.3,1.4,50.7,49.3,1.8,18.7,52.2,13.8,64740,3.9,21007,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.1,-999,100
0500000US21009,23.8,17.9,40.1,44.4,55.6,88.8,3.7,0.8,4.3,48.7,51.3,5.6,17.8,50.4,21,49171,8.1,21009,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.4,0.000835214,63.27508121
0500000US21011,25.5,16.7,39,45.7,54.3,95.5,1.8,0,1.8,50.8,49.2,10.4,14.4,56.5,23.5,54128,7.7,21011,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,0.000240365,100
0500000US21013,21.8,18.8,41.2,43.8,56.2,93.4,2.2,0.1,0.7,50,50,8.2,13.9,28.1,27.1,32403,6.7,21013,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.4,0.000431677,62.4795232
0500000US21015,25.8,14.5,37.7,45.6,54.4,85.3,3.8,2.4,5.7,49.9,50.1,2.3,35.4,35,6.6,94752,5.3,21015,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.3,0.000613017,13.2723401
0500000US21017,22.8,19.5,42,43.9,56.1,86.1,4.8,0.2,7.5,49.7,50.3,5.9,25.5,50.8,13.7,56322,2.8,21017,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,0.000753731,44.74856142
0500000US21019,21.3,20.2,42.4,43.7,56.3,93,2.1,0.3,1.7,50.1,49.9,2.6,19.4,36.6,17.7,60659,4.7,21019,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.3,0.000988907,25.31791207
0500000US21021,20.7,18.7,39.5,43.4,56.6,84.1,7.6,0.9,4.7,50.6,49.4,2.5,27.4,42.3,14.2,61635,6.1,21021,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.3,0.00069154,34.81992122
0500000US21023,23.6,17.6,42,47.9,52.1,95.4,1.2,0,0.9,50.4,49.6,3.4,17,49,20.1,59521,5,21023,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.9,0.000241371,100
0500000US21025,20.9,18.3,43,44.6,55.4,96.5,0.5,0.8,1.2,50.1,49.9,6.9,16.5,29.7,28.2,41101,2.7,21025,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.7,0.000557769,81.50309843
0500000US21027,22.5,19.9,42.2,47,53,94.4,1.6,0,1.6,50,50,4.6,14.9,50.5,21.3,53673,6.6,21027,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.5,0.000243463,100
0500000US21029,21.4,16.9,41.3,47,53,92.3,1.2,0.7,2.9,49.9,50.1,2.8,18.9,42.8,9.5,77640,2.9,21029,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7,0.00019469,30.4134878
0500000US21031,23.2,19,41.1,48.4,51.6,94,0.2,0.2,5,51.6,48.4,8,9.5,49.4,18.6,52003,9.4,21031,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.3,7.87E-05,100
0500000US21033,23,21.1,42.3,46.8,53.2,91,5,0,2.4,49.2,50.8,2,18.1,30.2,13.9,57618,9.6,21033,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.6,0.000315283,54.63647566
0500000US21035,18.2,16.8,35.4,45.2,54.8,89.5,3.8,1.6,3.5,48.7,51.3,2.8,32.3,25.5,17.2,51854,7.1,21035,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.3,0.00043257,48.71877605
0500000US21037,20.8,17.1,39,45.4,54.6,91.5,2.8,1,2.5,49.5,50.5,2.4,39.5,34.3,10.8,77271,4.6,21037,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7,0.000584982,15.29622742
0500000US21039,23.6,19.9,43.6,46,54,92.4,1.4,0.3,2.8,50.9,49.1,2.5,14.6,61.5,16.7,62019,6.3,21039,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,0.000426258,100
0500000US21041,26.5,16.2,38.5,46.5,53.5,87,2.3,0,7.3,50.3,49.7,5.5,8.9,37.7,18.9,57753,9.8,21041,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.00027959,52.22458607
0500000US21043,22.4,19.9,41.8,46.1,53.9,95.6,0.5,0.2,1.1,49.3,50.7,7.3,15.4,32.7,19.6,50389,8.4,21043,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.7,0.000188381,79.37950938
0500000US21045,23.5,20.2,41.5,44.2,55.8,95.7,0.5,0.1,3.3,48.5,51.5,14.4,11.8,45.8,24.4,41689,11.5,21045,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.7,6.22E-05,100
0500000US21047,28,12.6,28.6,42.9,57.1,67.7,19.3,1.3,8.4,52.5,47.5,5.2,20,47.8,17.2,54190,9.6,21047,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.2,0.000629564,28.55520249
