"county_fips","per_HighBP","pred_outcome"
"29043",34.1,31.9175063908133
"29045",39.6,38.9863732968067
"29047",32.9,30.6556740410258
"29049",37.3,35.8003217555023
"29051",37.7,31.8888765959799
"29053",38.4,36.0128635305754
"29055",41.1,39.4471485123474
"29057",43.4,42.1062452459022
"29059",41.5,40.9170335345625
"29061",39.4,38.2066574392369
"29063",37.5,34.4605387384452
"29065",42.4,39.3860507150625
"29067",43.6,41.7885374395952
"29069",43.5,41.3636249197892
"29071",36.4,35.4453816970439
"29073",39.9,38.5545792574097
"29075",39.7,37.9397089688238
"29077",33,32.6591143283992
"29079",39.3,39.2578795207604
"29081",42.5,39.4871760616509
"29083",40.1,39.2638988667038
"29085",46.5,46.6912124354072
"29087",40.5,39.6840350772896
"29089",35.1,35.7189923246676
"29091",39.5,39.7536563266198
"29093",41.3,40.0453919253962
"29095",36.4,34.4247361080468
"29097",36.1,35.0846703580825
"29099",36.5,33.2694914947598
"29101",29.9,31.9558818408028
"29103",40.5,38.6693895883351
"29105",39.9,37.9776515645624
"29107",39.2,35.3774247476872
"29109",37.6,37.7396050122049
"29111",38.1,39.725911841329
"29113",36.4,35.0535328909415
"29115",39.4,38.8501488652366
"29117",35.7,38.1854552426029
"29119",38,40.3090499793014
"29121",38.8,38.7062766139113
"29123",37.5,37.1690080670679
"29125",38.8,40.0154256454407
"29127",35.5,35.4550626028656
"29129",41.1,39.4998817846934
"29131",39.4,37.3351317576823
"29133",43.4,40.5886858538471
"29135",36.2,34.4058183663085
"29137",41.5,41.1817710482609
"29139",39.5,39.0221547425256
"29141",42.7,41.5349322802247
"29143",43.8,41.844201900731
"29145",38.3,37.3070897738882
"29147",31.2,35.0253466873104
"29149",44.4,41.6371760865351
"29151",32.8,34.699015806636
"29153",46.5,45.7587670802302
"29155",43.1,44.8805376565808
"29157",37.5,36.360959351365
"29159",38.7,36.3685433293654
"29161",33.7,32.9950232481638
"29163",39.6,36.8378404673814
"29165",33.7,28.6317493771885
"29167",36.7,37.3554362218938
"29169",28.7,30.8552792640067
"29171",40.7,39.9006660690731
"29173",40.4,39.7143213573068
"29175",35.3,36.5088057167368
"29177",38.3,37.974317268376
"29179",42.4,41.3867045168427
"29181",44.1,41.3136452963275
"29183",32.2,28.2992043434776
"29185",42,42.8453785029791
"29186",37.2,37.6750520126307
