"county_fips","per_cancer","pred_outcome"
"46071",8,6.92455240946998
"46073",12.4,10.3695373070885
"46075",12.2,8.91796594242981
"46077",10.9,9.11736226863218
"46079",10.7,8.82335131575818
"46081",10.8,8.95002871994002
"46083",8.8,6.89262854460344
"46085",9.2,7.83421568577985
"46087",9.9,8.13102291059357
"46089",12.5,10.6560464433724
"46091",10.7,9.15031454326438
"46093",8.8,7.73841177594249
"46095",8.3,7.04812958070132
"46097",11.1,9.67960807039073
"46099",8,6.78395235241947
"46101",10.1,8.35819235721121
"46102",5.1,4.86045184465535
"46103",9.4,7.96132586454792
"46105",12,9.90511181549632
"46107",12.2,10.1155165532874
"46109",10.1,8.73509505905616
