county_fips,per_smokin,pred_outcome
51107,9.3,8.290692329406738
56009,17.6,17.732847213745117
21017,19.2,19.124113082885742
21007,21.0,19.519376754760742
18059,16.7,15.389938831329346
13213,18.2,22.01171875
39011,17.9,16.526240348815918
28025,20.5,20.851908683776855
18093,19.7,18.76306438446045
20057,17.4,16.348417282104492
21209,15.8,16.019603729248047
22059,21.1,21.22801113128662
28089,13.3,14.279093265533447
31077,14.9,17.305787086486816
36053,14.4,16.996822357177734
21139,18.1,20.91929531097412
40055,20.3,22.09335994720459
46055,15.4,17.124194145202637
48293,20.8,21.185139656066895
51775,12.9,15.31110954284668
50007,11.6,12.344877243041992
55125,16.5,14.673650741577148
31181,16.8,16.510282516479492
31011,14.0,15.12468433380127
32009,17.7,15.665694236755371
20161,14.5,13.663665294647217
13271,21.7,24.87667751312256
48331,15.7,19.046266555786133
51155,16.5,18.04128360748291
16031,13.5,17.128992080688477
17033,17.2,18.092178344726562
49007,13.3,19.077689170837402
08113,11.9,12.815109729766846
13149,19.1,21.315299034118652
18077,18.9,19.568501472473145
20199,15.4,15.384927749633789
26031,17.2,16.993218421936035
28141,18.7,23.416318893432617
29031,19.8,17.073171615600586
36117,14.4,18.05954647064209
40071,16.9,18.643847465515137
39015,22.5,22.134761810302734
54095,21.6,20.33995819091797
01109,14.3,19.11626434326172
05001,22.1,21.396716117858887
08015,15.1,13.095340251922607
37051,14.5,17.175829887390137
34031,14.4,15.420230865478516
17189,15.8,16.400745391845703
18069,17.5,18.259474754333496
26039,18.0,18.053630828857422
27001,16.4,16.593626976013184
31151,15.5,17.166789054870605
20101,15.3,16.650876998901367
46095,27.0,34.125959396362305
47187,11.1,14.420579433441162
51143,20.1,20.007885932922363
51187,18.1,17.618728637695312
13009,16.3,18.265222549438477
29163,22.6,21.298285484313965
36057,19.1,19.580726623535156
37101,16.2,16.62547492980957
20069,16.2,16.05777072906494
39091,20.9,19.762866020202637
56021,17.0,15.033147811889648
21091,17.9,20.729244232177734
27157,12.7,15.600965023040771
27163,8.8,13.072422504425049
30011,16.0,17.16997528076172
36011,17.6,18.483216285705566
45083,15.8,17.620081901550293
39087,22.8,22.15902328491211
55037,20.9,16.05344009399414
13091,16.9,21.700708389282227
17167,15.3,15.47166395187378
19077,14.3,16.369836807250977
21217,19.5,20.451839447021484
22039,25.7,27.190574645996094
31035,16.6,16.413732528686523
35019,16.9,20.27750587463379
51710,15.4,15.960198402404785
48459,20.4,19.311304092407227
48441,14.4,15.170340061187744
53001,14.2,21.098427772521973
53043,14.5,15.021914958953857
55013,17.8,16.913487434387207
56015,13.6,15.30195665359497
53015,14.7,17.280813217163086
17139,15.9,18.484370231628418
35059,20.3,19.14288902282715
37129,11.5,14.441449165344238
13011,21.5,18.98664093017578
54059,26.4,28.79709815979004
48355,16.2,16.55732250213623
05081,19.6,20.500311851501465
19173,17.7,18.021957397460938
20187,16.7,19.232858657836914
24013,12.1,12.953113555908203
28109,17.4,20.69755268096924
29197,17.9,22.26572036743164
30041,19.4,16.649537086486816
12123,19.9,20.78194808959961
37095,22.1,22.283367156982422
01055,18.4,18.889677047729492
05141,23.6,22.14674663543701
08101,14.0,15.670053005218506
18065,21.7,19.787508964538574
21169,23.1,25.39561367034912
24510,15.9,16.500588417053223
23019,16.5,17.279303550720215
28043,21.3,19.089725494384766
28107,20.7,21.463220596313477
37027,17.2,18.706716537475586
47023,23.5,20.618791580200195
