county_fips,per_heartD,pred_outcome
05095,10.4,10.536102294921875
17039,7.3,7.3130388259887695
21085,,8.90660572052002
29205,9.6,8.854376316070557
48347,6.8,6.784261465072632
29181,9.7,10.138277530670166
18147,7.6,7.863239049911499
20173,6.5,6.248178243637085
28005,10.9,10.156102657318115
28033,5.6,5.825700759887695
28085,7.8,8.018654823303223
01007,8.5,8.075358152389526
34019,5.8,5.858609676361084
54095,10.0,9.41226053237915
18031,7.1,7.083853244781494
27013,5.5,5.389528751373291
38061,6.9,7.2084856033325195
49007,7.4,7.162843227386475
31009,8.3,8.868465423583984
18087,7.2,7.133522033691406
19015,6.6,6.2494518756866455
19099,7.1,6.911918878555298
11001,3.8,4.28752875328064
17195,7.6,7.537694692611694
45003,7.1,7.047560930252075
51043,7.1,6.878907203674316
18157,5.3,5.026607036590576
19081,7.9,7.633718252182007
31101,8.5,8.451047420501709
48171,8.3,8.852831363677979
55015,6.1,5.480103015899658
29051,6.3,6.365155935287476
28155,7.3,8.245193004608154
36037,6.9,7.185900688171387
49039,6.1,6.018045425415039
05127,9.5,9.121212005615234
51135,7.9,8.17658281326294
13123,9.1,9.314659595489502
19069,8.6,7.791043043136597
19123,7.2,7.117743730545044
47079,9.7,9.583967685699463
17115,7.5,7.561517715454102
17151,9.4,9.472511768341064
17155,7.6,7.740339040756226
46043,8.9,8.57714033126831
40145,6.8,6.738765239715576
48069,7.2,7.175497531890869
29073,8.6,8.384326457977295
42065,,9.008135795593262
27105,7.7,7.075000524520874
38031,7.8,7.600435972213745
51169,10.1,9.779907703399658
38039,9.0,8.334139823913574
38073,7.8,7.534013509750366
17197,5.3,5.127065420150757
21107,,8.425976276397705
17041,6.9,7.235485792160034
21157,,8.333536386489868
28017,8.8,8.663305282592773
18151,7.8,7.387028932571411
36033,7.6,7.58980131149292
13129,7.3,6.955878734588623
39047,8.2,8.394437313079834
18053,8.1,7.841393709182739
29059,9.1,9.644012451171875
29057,10.0,10.005162715911865
48441,5.8,5.936044931411743
48303,5.4,5.618255138397217
29155,9.7,9.314035892486572
48449,7.5,7.429865121841431
39077,7.7,7.925867080688477
13215,6.3,6.38400936126709
26023,8.3,8.042852401733398
42001,,7.205750226974487
08003,6.2,5.932305812835693
19183,7.3,7.110476016998291
39097,6.8,6.975632429122925
28123,8.6,8.26812219619751
45079,5.4,5.487572193145752
55017,7.2,6.677400588989258
31059,7.6,7.537900686264038
48103,6.4,6.1986083984375
20119,7.6,7.35863995552063
19139,7.0,6.336808919906616
39123,8.5,8.058310270309448
08019,6.1,6.149084091186523
08035,4.3,4.15516996383667
20081,7.4,7.324822664260864
27083,6.6,6.5223939418792725
31017,8.5,8.51297378540039
12113,6.4,7.658396005630493
13025,8.4,8.269751071929932
17199,7.2,7.224138975143433
48243,12.3,9.797228336334229
39139,8.3,8.241480112075806
20033,8.6,8.424658298492432
26009,8.5,8.455977439880371
31105,9.7,9.487578868865967
45001,8.6,8.691667079925537
08011,9.2,7.91318941116333
18011,5.4,5.2405102252960205
21099,,8.672725200653076
54087,11.0,10.431683540344238
26127,8.7,8.073274612426758
27019,5.0,4.636584520339966
46079,7.5,7.067246198654175
48255,6.4,6.9052793979644775
47125,4.8,5.143727540969849
55099,9.7,9.226294994354248
55133,6.2,5.819695949554443
54029,9.2,9.13990592956543
48435,8.2,6.941806316375732
55045,7.0,6.509915113449097
19127,7.1,6.8217082023620605
40149,8.4,7.728126764297485
41041,9.5,8.830309867858887
26135,11.2,10.569709300994873
17079,7.3,7.770356178283691
26155,7.7,7.394844055175781
51770,7.4,6.796176433563232
39029,8.8,8.68872356414795
20123,8.2,8.174447536468506
55031,7.2,6.742788553237915
29093,9.3,9.755884647369385
40015,8.2,8.515423774719238
28045,8.2,7.882756471633911
12131,7.4,8.54254698753357
27111,8.1,7.8921520709991455
18099,7.9,7.25078821182251
22007,8.9,8.753581047058105
18143,7.8,8.054625511169434
13097,5.4,5.210305213928223
20151,7.6,7.379703521728516
