county_fips,per_stroke,pred_outcome
56015,3.7,3.578024744987488
53015,3.8,3.5933116674423218
17139,3.6,3.6287333965301514
35059,5.2,4.520354270935059
37129,3.1,3.1324065923690796
13011,4.1,3.8185036182403564
54059,5.8,4.87400221824646
48355,3.7,3.3430850505828857
05081,4.7,4.450714826583862
19173,4.3,3.8510841131210327
20187,4.0,3.8183103799819946
24013,3.1,2.8736284971237183
28109,4.3,4.14652681350708
29197,3.9,4.122179746627808
30041,4.1,3.309043526649475
12123,5.4,4.581446409225464
37095,5.9,5.103559732437134
01055,4.7,3.9415112733840942
05141,5.9,4.857054948806763
08101,3.7,3.638108968734741
18065,4.1,3.7155191898345947
21169,4.6,4.359622955322266
24510,4.3,3.693696975708008
23019,3.5,3.33482563495636
28043,5.5,4.557788372039795
28107,5.9,4.7790367603302
37027,4.3,3.942729949951172
47023,4.5,3.847913384437561
48091,3.1,2.9562063217163086
51145,3.5,3.2133995294570923
40057,4.8,4.392471075057983
42105,4.3,4.1514246463775635
05149,5.0,3.9579423666000366
05137,6.0,4.954164028167725
34013,3.4,3.0994127988815308
18031,3.5,3.3780816793441772
20047,4.1,3.9394665956497192
27005,3.8,3.616149663925171
29219,3.9,3.575533390045166
29223,5.6,5.224780559539795
18129,3.5,3.37467098236084
19185,4.7,4.246419668197632
24005,3.7,3.09541392326355
27045,4.4,3.540440559387207
30057,4.0,3.9281615018844604
47115,4.3,4.092272520065308
56033,3.4,3.3958548307418823
06103,4.1,3.9045259952545166
12111,4.6,3.734291911125183
13223,3.1,2.8020421266555786
20169,3.9,3.2305169105529785
20203,4.2,3.884180426597595
21187,4.3,4.102056264877319
30101,4.0,3.304948568344116
31089,4.3,3.5417122840881348
40153,4.0,3.2682387828826904
47037,3.3,2.885887622833252
48187,3.2,2.988533616065979
51157,4.3,3.834313988685608
54083,4.5,4.199883699417114
53073,3.5,2.935497760772705
29085,6.5,5.178158521652222
41031,4.1,3.8721117973327637
48179,4.3,3.7439993619918823
49033,3.4,3.538960576057434
49001,3.2,3.111167311668396
51735,3.1,2.9274898767471313
55073,3.5,3.03047513961792
28099,5.5,4.84145450592041
35006,5.4,4.840439558029175
08021,4.3,3.7494701147079468
20113,3.4,3.2534565925598145
27119,3.5,3.2459148168563843
38075,3.6,3.301914095878601
46137,5.8,5.393096446990967
47121,4.3,4.325778484344482
51610,2.3,2.2966843843460083
01023,6.4,5.403899192810059
08095,4.5,3.695834159851074
35023,4.6,4.315174102783203
01111,4.9,4.4438066482543945
12009,3.9,3.389119029045105
13181,5.0,5.08185601234436
20119,3.9,3.5375146865844727
21147,5.8,4.711520433425903
28059,3.8,3.6812427043914795
40025,3.8,3.9477710723876953
38103,4.4,3.879011034965515
21051,5.3,4.680321931838989
37007,5.5,4.829354286193848
19007,4.8,4.174750328063965
21205,4.0,3.419778823852539
22017,5.1,4.484821557998657
21065,5.1,4.760694265365601
16045,4.0,4.033589482307434
