"county_fips","per_obesit","pred_outcome"
"04013",32.6,27.7439666666667
"04015",36.2,35.9136833333334
"04017",38.1,37.3896125
"04019",31.5,30.489825
"04021",38.4,34.4363916666667
"04023",31.5,35.1503583333333
"04025",27.1,28.4514083333333
"04027",40.5,37.3715333333335
"05001",40.9,39.1741416666668
"05003",41.9,42.1473291666667
"05005",41,37.21605
"05007",34.3,35.2672166666666
"05009",39,39.4650583333333
"05011",41.5,41.5682458333333
"05013",38.4,41.1797666666667
"05015",35.7,38.8851375
"05017",44.4,45.3891208333335
"05019",37.1,39.5650874999999
"05021",37.7,38.3146
"05023",35.9,37.8511124999999
"05025",40.9,39.8734083333334
"05027",38.5,40.0543999999999
"05029",41.5,39.6407125
"05031",36.9,41.0252791666667
"05033",39.7,39.4956958333334
"05035",41.3,41.7947958333333
"05037",38.5,39.5000916666667
"05039",43.6,39.7548833333334
"05041",45.1,43.8205541666667
"05043",40.4,39.891075
"05045",36.3,36.3406083333334
"05047",40.2,39.5996666666666
"05049",38.8,38.8221874999999
"05051",37.6,36.3108708333334
"05053",35.4,38.6637333333334
"05055",37.5,38.0777916666667
"05057",40.8,42.3439958333334
"05059",38.7,37.9287666666668
"05061",39.2,41.0183916666667
"05063",39.2,39.4811291666667
"05065",35.9,39.2954166666666
"05067",40.6,41.2173333333334
"05069",43.7,41.1381666666667
"05071",38.9,39.2186083333333
"05073",42.7,41.7205625
"05075",41,40.1676291666667
"05077",44.9,46.0165749999999
"05079",39.5,41.1166374999999
"05081",38.6,39.9266541666667
"05083",38,39.0702916666667
"05085",38.4,37.2467750000001
"05087",36,38.5497875
"05089",37.2,38.8191208333332
"05091",43.7,40.9086458333333
"05093",42.9,40.8934833333334
"05095",43,41.8510583333334
"05097",39.8,38.0311541666667
"05099",41.4,41.9789166666667
"05101",39.2,38.5422625
"05103",42.4,40.4597
"05105",37.7,37.9055
"05107",50.7,44.4592791666666
"05109",36.9,38.2252291666666
"05111",40.6,41.3483166666667
"05113",36.6,38.1942416666666
"05115",35.2,37.5495916666666
"05117",37.8,37.41215
"05119",38.1,39.4402791666666
"05121",37.2,39.2219125000001
"05123",44.5,45.9779916666667
"05125",37.4,35.7689041666668
"05127",38.3,38.0143583333333
"05129",40.9,39.5893375
"05131",35.7,39.0584958333333
"05133",41.4,41.4816666666666
"05135",37.3,38.7583333333332
"05137",36.9,39.5896666666666
"05139",41.1,39.8013916666667
"05141",37,38.8709499999999
"05143",32.3,35.0600208333332
"05145",40.1,37.3713
"05147",40.9,38.7191625000001
"05149",38.6,37.6005958333334
"06001",19.6,21.3688541666667
"06003",29.3,28.8105625
"06005",27.5,29.94975
"06007",30.2,30.7654875
"06009",29.6,31.2291708333334
"06011",32,33.1423875
"06013",28.6,23.8638916666667
"06015",33.9,33.8447625
"06017",24.7,27.5141708333333
"06019",38.6,30.7531541666667
"06021",33.6,33.3131583333333
"06023",32.1,31.5610833333333
"06025",38,36.064075
"06027",29.6,29.3397041666667
"06029",35.6,34.5740625
"06031",31.6,33.3153416666666
"06033",30.2,33.0671625
"06035",32.7,33.7845583333334
"06037",26.2,27.7762291666667
"06039",34.9,32.5492333333333
"06041",23.5,23.4074833333334
"06043",31.8,30.5510708333333
"06045",29,31.6850416666667
"06047",34,32.1747375
"06049",29.7,31.3497208333333
"06051",29.2,30.4934999999999
"06053",32.3,27.31365
"06055",28.4,28.0937708333333
"06057",29.8,27.9527458333334
"06059",25.7,24.6899125
"06061",25.9,24.6709
"06063",29.1,30.2845458333334
"06065",33.7,29.3079
"06067",34.1,26.9749583333333
"06069",29,30.9833833333333
"06071",35.1,34.4743083333334
"06073",25.3,24.5845083333333
"06075",17.6,20.3692416666667
"06077",33.7,29.900725
"06079",26.6,27.9508916666667
"06081",21.7,21.1128083333334
"06083",30.1,28.5653
"06085",22.2,20.1330666666667
"06087",28.2,26.5926458333333
"06089",28.8,31.8639125
"06091",31.3,31.3585541666667
"06093",32.6,32.5109458333334
"06095",32.7,27.55805
"06097",28.2,27.7234625
"06099",34.5,32.4543166666666
"06101",31.6,31.1438083333333
"06103",31.9,32.9210375
"06105",32.5,32.8970041666667
"06107",37.6,32.9886791666667
"06109",30.4,30.2116458333333
"06111",28.9,27.200425
"06113",26.2,26.1900625
"06115",32.5,33.8648499999999
"08001",34.2,30.4604041666667
"08003",30.2,31.1697166666667
"08005",25.7,24.7764166666667
"08007",25.1,26.34895
"08009",30.2,34.2323791666667
"08011",32.7,33.2264375
"08013",18,21.3060041666666
"08014",24.7,24.6075458333333
"08015",25.7,24.7874416666667
"08017",27.3,37.5079666666667
"08019",25.9,24.6842833333334
"08021",30.3,31.1297041666667
"08023",33.6,32.8604708333333
"08025",33.6,33.5215125
"08027",27.4,25.73515
"08029",28.5,27.6918916666667
"08031",23.6,23.1503708333333
"08033",27.1,28.7511458333334
"08035",21.4,23.7064541666667
"08037",23.2,23.2513958333333
"08039",25.7,25.5864958333333
"08041",27.7,26.5922708333333
"08043",29.3,29.9996666666667
"08045",26.9,26.5920166666666
"08047",26.5,24.0877291666666
"08049",25.4,24.3945875
"08051",22.8,23.0808416666667
"08053",25.7,24.4971416666666
"08055",28.5,33.5068374999999
"08057",28.9,29.0594791666667
"08059",25.1,25.2111875
"08061",29.1,35.1348333333333
"08063",30.1,36.590025
"08065",26.5,24.1565416666666
"08067",24.9,24.624625
"08069",20.4,24.9005875
