"county_fips","per_depres","pred_outcome"
"20049",20.2,20.5112041666666
"20051",19.8,19.6214875
"20053",18,19.1279291666667
"20055",19.1,18.8755833333333
"20057",19.3,19.4491291666667
"20059",20.3,20.9949375
"20061",21.4,20.9529791666666
"20063",19.1,18.9685166666667
"20065",17.7,19.1991333333334
"20067",18.1,19.796375
"20069",19.8,19.5314791666667
"20071",17.9,19.3004625
"20073",19.7,20.428275
"20075",18.5,21.0579125
"20077",20.2,21.2498458333333
"20079",20.3,20.7614125
"20081",19.7,20.4147166666667
"20083",17.8,19.0551666666667
"20085",19.4,20.1127541666667
"20087",18.7,20.4850041666667
"20089",18.1,18.5057958333333
"20091",17.8,19.5759625
"20093",19.3,20.7662041666667
"20095",20.6,19.6567791666667
"20097",18.4,20.0624375
"20099",20.3,21.592875
"20101",19.5,19.1730416666667
"20103",19.6,20.5975833333333
"20105",19.4,18.8751166666666
"20107",19.6,19.8339833333333
"20109",20.2,18.9563666666667
"20111",19.5,21.5344
"20113",19.5,19.1341916666666
"20115",18.9,19.5754625000001
"20117",19.9,18.2842833333334
"20119",19.2,19.6567708333334
"20121",19,20.5784375
"20123",19.8,19.4283291666667
"20125",18.8,22.2394833333333
"20127",18.3,19.154175
"20129",19.2,20.9817333333333
"20131",18.8,19.0180041666667
"20133",20.1,20.9201791666667
"20135",18.7,19.0858666666667
"20137",18.8,19.0776625
"20139",19.5,19.5532625
"20141",18.8,18.9272416666667
"20143",19.9,19.1832166666667
"20145",18.1,20.1060208333333
"20147",19.3,18.9610208333334
"20149",19.2,19.8404958333334
