"county_fips","per_diabetes","pred_outcome"
"06001",11,10.5724630355835
"06003",11.6,11.6743011474609
"06005",11.8,13.9971208572388
"06007",10.7,11.3180723190308
"06009",13.2,14.2977542877197
"06011",13.4,13.1003580093384
"06013",11.3,10.8592090606689
"06015",12.5,12.9513397216797
"06017",10.8,10.6618032455444
"06019",12.7,12.7677221298218
"06021",12.6,13.639479637146
"06023",11.4,11.5714330673218
"06025",15,15.4754972457886
"06027",12.4,13.0981216430664
"06029",13.3,13.1416969299316
"06031",12.1,12.4741277694702
"06033",14.1,13.9755954742432
"06035",11.5,12.6174802780151
"06037",12.6,12.7299327850342
"06039",13.5,15.0173397064209
"06041",10.2,10.28733253479
"06043",13.5,12.7092475891113
"06045",13.7,14.2742862701416
"06047",13,13.5245170593262
"06049",14.9,15.723596572876
"06051",10.5,10.4381895065308
"06053",12.5,12.6655740737915
"06055",11.4,11.9606685638428
"06057",11.5,11.7545709609985
"06059",11.5,11.0920295715332
"06061",9.8,10.6414356231689
"06063",13.5,12.7933807373047
"06065",12.4,12.2288017272949
"06067",11.2,11.5533771514893
"06069",11.3,11.9047880172729
"06071",12.1,12.8557167053223
"06073",10,10.4470767974854
"06075",10.2,9.64229965209961
"06077",12.3,12.2535676956177
"06079",10,11.1085424423218
"06081",10.6,9.88352870941162
"06083",10.8,11.4797306060791
"06085",10.5,10.2178401947021
"06087",10.2,10.4905309677124
"06089",11.7,11.9818773269653
"06091",15.3,15.1246614456177
"06093",13.9,14.1614570617676
"06095",12.1,11.6906242370605
"06097",10.7,11.7095975875854
"06099",11.9,12.6907043457031
"06101",12.8,12.9748964309692
"06103",13,14.0245800018311
"06105",15.9,15.8925409317017
"06107",13.1,13.5891141891479
"06109",12.1,13.5502300262451
"06111",11.4,11.7165107727051
"06113",9.3,10.3633289337158
"06115",11.3,12.9001750946045
"08001",9.7,10.6419925689697
"08003",11.3,11.5788011550903
"08005",8.5,10.1305818557739
"08007",11.7,11.7462453842163
"08009",13.4,14.68541431427
"08011",14.7,15.7425003051758
"08013",7.1,7.60296010971069
"08014",7.1,7.92782115936279
"08015",10.2,9.63204956054688
"08017",11.3,12.1405982971191
"08019",9,9.30060768127441
"08021",13.8,14.8738098144531
"08023",17,15.4437484741211
"08025",11,11.9657373428345
"08027",12.4,10.4082441329956
"08029",12.4,13.5262784957886
"08031",7.1,7.97086334228516
"08033",11.5,15.4952344894409
"08035",6.8,7.1526460647583
"08037",8.5,8.3525857925415
"08039",8.9,9.90406036376953
"08041",8.7,9.41506385803223
"08043",11.4,11.4569149017334
"08045",8.9,11.1241121292114
"08047",9.6,8.28537082672119
"08049",9.1,10.7483386993408
"08051",7.1,6.8890814781189
"08053",10,12.3704853057861
"08055",13.9,13.6633253097534
"08057",13.9,13.8831701278687
"08059",8.3,7.82940816879272
"08061",11.8,11.399227142334
"08063",11.4,12.4488945007324
"08065",8.4,10.0730810165405
"08067",9.3,8.82474613189697
"08069",7.3,7.58294439315796
"08071",13.7,14.0371513366699
"08073",10.8,10.6166315078735
"08075",11.2,11.7557744979858
"08077",9.8,10.9330320358276
"08079",10.5,10.0228404998779
"08081",10.8,10.9910125732422
"08083",11.8,12.6328382492065
"08085",11.5,13.2954607009888
"08087",10.9,12.4967393875122
"08089",14.5,14.4108963012695
"08091",10,11.225869178772
"08093",10.2,10.1474637985229
"08095",11.9,12.7245292663574
"08097",8.4,8.60692882537842
"08099",12.6,13.6040906906128
"08101",12.3,11.7041654586792
"08103",9.6,10.8238019943237
"08105",12.2,12.2128953933716
"08107",8.3,7.79487133026123
"08109",15.1,13.5428333282471
"08111",10.2,9.80258941650391
"08113",8.7,7.40269374847412
"08115",13,12.7652683258057
"08117",7.9,7.89101696014404
"08119",10.2,10.2725229263306
"08121",10.5,11.8843555450439
"08123",9.5,9.77345848083496
"08125",10.9,12.5563449859619
"10001",14.3,13.5654230117798
"10003",12.2,11.2536096572876
"10005",14.2,12.7267847061157
"11001",7.8,9.54396343231201
"12001",10.5,10.7401523590088
"12003",12.3,12.2668161392212
"12005",11.9,11.4971141815186
"12007",14.4,14.1340045928955
"12009",13.1,11.6628465652466
"12011",13.5,12.5944032669067
"12013",15.2,15.2572555541992
"12015",15.6,14.2373075485229
"12017",15.8,15.6575593948364
"12019",12.2,11.3491363525391
"12021",13.7,12.4183025360107
"12023",15.1,14.7031650543213
"12027",17.6,17.2623596191406
"12029",16.1,15.7315826416016
"12031",12.8,12.1155347824097
"12033",12.8,12.491644859314
"12035",13.7,13.1484937667847
"12037",15.3,14.4769773483276
"12039",19.2,19.0815544128418
"12041",12.8,12.954610824585
"12043",17.7,18.2876930236816
"12045",14.1,12.8956642150879
"12047",17.6,18.1354713439941
"12049",15.6,16.2522125244141
"12051",16.8,15.5987854003906
"12053",14.9,14.1944589614868
"12055",18.3,16.2238903045654
"12057",12.5,11.6853704452515
"12059",14.5,13.9889488220215
"12061",14.3,13.2980337142944
