"county_fips","per_depression","pred_outcome"
"05131",24.9,22.118579864502
"05133",24.1,21.7227268218994
"05135",26.1,24.6623058319092
"05137",25.3,23.5758190155029
"05139",23.6,22.9935321807861
"05141",24.8,23.7730197906494
"05143",24.6,21.2073669433594
"05145",26.3,25.8642463684082
"05147",24.4,22.2773952484131
"05149",25.1,22.9267120361328
"06001",18.6,15.150411605835
"06003",21.7,18.7465362548828
"06005",21.7,16.6839466094971
"06007",25.6,22.0636329650879
"06009",23.2,21.1299476623535
"06011",21.6,19.1018218994141
"06013",19.1,14.1347589492798
"06015",23.5,18.1007099151611
"06017",22.3,18.7855358123779
"06019",21.4,21.8751850128174
"06021",22.6,20.2422313690186
"06023",26.1,22.3217315673828
"06025",19.9,19.3685569763184
"06027",22.2,19.5719699859619
"06029",22.8,18.5385894775391
"06031",21.1,19.3720550537109
"06033",24,21.5649108886719
"06035",22.9,20.3995227813721
"06037",19,13.8788166046143
"06039",21.8,22.8818225860596
"06041",20.6,16.6623992919922
"06043",22.6,21.4482421875
"06045",23,20.163366317749
"06047",21.5,18.9787006378174
"06049",23.9,20.2417335510254
"06051",22.8,18.8427200317383
"06053",19.2,16.98655128479
"06055",20.8,15.7199363708496
"06057",23,21.1440906524658
"06059",19,14.556116104126
"06061",21.3,18.1492195129395
"06063",23.4,20.8741912841797
"06065",21.7,16.7867336273193
"06067",22.5,16.3949203491211
"06069",20.2,18.109260559082
"06071",19.6,17.1701126098633
"06073",21.1,15.5763826370239
"06075",19.4,15.1977968215942
"06077",19.6,18.8094825744629
"06079",22.8,19.3940715789795
"06081",18.1,12.9547624588013
"06083",21.7,16.3276290893555
"06085",17.8,13.3788595199585
"06087",22.8,18.8569278717041
"06089",24.3,20.1874485015869
"06091",23.2,21.7400569915771
"06093",24,20.6049137115479
"06095",19.4,17.4761905670166
"06097",22.9,17.070894241333
"06099",20.9,17.8214473724365
"06101",21.5,19.578426361084
"06103",24.1,21.776008605957
"06105",24.8,20.1451892852783
"06107",22.3,18.668664932251
"06109",23.6,19.6614246368408
"06111",20.6,16.204683303833
"06113",23.6,19.3784847259521
"06115",23.7,21.865062713623
"08001",20.7,18.7250194549561
"08003",22.6,21.9461688995361
"08005",21.7,17.1043338775635
"08007",21.2,18.2580661773682
"08009",24.2,22.0923843383789
"08011",22,23.4572086334229
"08013",23.3,20.416036605835
"08014",21.4,18.0157089233398
"08015",21.6,20.887622833252
"08017",22.8,20.3890247344971
"08019",21.3,19.4743518829346
"08021",20.5,19.9084873199463
"08023",19.5,18.1189918518066
"08025",20.5,21.4131736755371
"08027",22,20.5170307159424
"08029",23.6,20.792272567749
"08031",22.7,18.5382747650146
"08033",22.7,19.2975158691406
"08035",21.1,18.3947067260742
"08037",20.4,18.5410709381104
"08039",21.7,20.4141063690186
"08041",25.4,20.2875423431396
"08043",23.2,20.0569171905518
"08045",21.1,21.3958377838135
"08047",21.9,20.2888412475586
"08049",22.6,21.4812164306641
"08051",23.3,22.0427188873291
"08053",20.2,19.8677082061768
"08055",20.6,20.0215282440186
"08057",23,20.0176544189453
"08059",23.1,17.7844200134277
"08061",23.2,19.667989730835
"08063",23.3,20.819091796875
"08065",21.6,18.4521503448486
"08067",21.9,21.5874443054199
"08069",24.8,22.211181640625
"08071",21.7,22.9446182250977
"08073",21.6,20.5439586639404
"08075",23.6,20.3953247070312
"08077",23.4,21.5807476043701
"08079",21.5,20.6387710571289
"08081",24.1,19.6413116455078
"08083",23.6,21.6716709136963
"08085",22.4,19.9658432006836
"08087",21.7,21.1468315124512
"08089",22.5,22.056432723999
"08091",21.1,19.7941188812256
"08093",21.1,20.6187725067139
"08095",22.7,22.2789516448975
"08097",20.4,18.1239891052246
"08099",22.4,22.8016376495361
"08101",22.6,21.7668361663818
"08103",23.6,19.7593479156494
"08105",21,20.8667812347412
"08107",21.8,18.1688423156738
"08109",21,19.4316272735596
"08111",21.5,21.2225551605225
"08113",21.9,19.082426071167
"08115",21.9,19.8569717407227
