"county_fips","per_highChol","pred_outcome"
"06051",34.3,35.0485954284668
"06053",34.5,35.2707099914551
"06055",36,37.2925834655762
"06057",39,38.8629722595215
"06059",35,34.8961715698242
"06061",34.8,36.2575340270996
"06063",39.6,40.2822761535645
"06065",33.8,36.2421226501465
"06067",31.5,34.3395385742188
"06069",31.9,37.2972183227539
"06071",33.1,34.1053123474121
"06073",32.8,35.2181205749512
"06075",32.9,34.3968887329102
"06077",34.6,34.9750442504883
"06079",33.4,35.3984985351562
"06081",34.4,35.9000091552734
"06083",32.5,36.2591285705566
"06085",33.3,34.7160911560059
"06087",34.1,35.2080879211426
"06089",34.9,36.6673698425293
"06091",40.4,43.3570365905762
"06093",39.3,41.1640892028809
"06095",33.1,35.7191200256348
"06097",33.6,36.4409561157227
"06099",33.6,35.3990936279297
"06101",36.6,36.3014183044434
"06103",37.2,37.9383201599121
"06105",40.8,40.4872398376465
"06107",34.1,33.7419128417969
"06109",37.2,39.0322189331055
"06111",34.8,37.1491889953613
"06113",31.5,31.5819129943848
"06115",32.4,34.4204177856445
"08001",26.4,34.3349456787109
"08003",31.1,35.744384765625
"08005",31.1,35.1274223327637
"08007",37.6,39.3573722839355
"08009",36.7,38.5219345092773
"08011",34.1,36.7310066223145
"08013",29.2,32.5133514404297
"08014",28.3,33.4650459289551
"08015",35.6,37.1375427246094
"08017",34.7,38.9304504394531
"08019",33.1,35.348388671875
"08021",35.3,39.9299125671387
"08023",37.9,40.4005393981934
"08025",31,36.2369079589844
"08027",38.7,40.4729080200195
"08029",38.6,40.2670364379883
"08031",28.9,31.5757274627686
"08033",34.5,41.7015228271484
"08035",30.8,32.8776893615723
"08037",29.7,32.4025726318359
"08039",32.7,35.2317047119141
"08041",30.9,33.1364898681641
"08043",32.4,34.9460716247559
"08045",31.1,35.5905418395996
"08047",33.2,33.8756790161133
"08049",32.6,36.7535591125488
"08051",27.7,30.4322090148926
"08053",37.4,43.550220489502
"08055",38.6,40.0743293762207
"08057",36.3,39.1835327148438
"08059",32,33.6974258422852
"08061",36.4,38.9901885986328
"08063",33.7,38.1451797485352
"08065",29.4,35.4499702453613
"08067",31.7,33.8531646728516
"08069",28.7,32.7802581787109
"08071",37.2,38.3512268066406
"08073",32.1,37.2782135009766
"08075",31.5,35.8822135925293
"08077",32,35.3824424743652
"08079",36.2,38.3142433166504
"08081",33.4,35.6927185058594
"08083",35.6,39.7065925598145
"08085",34.8,39.3400917053223
"08087",31.3,35.6229972839355
"08089",34.5,37.3701934814453
"08091",37,40.2801246643066
"08093",35.5,36.4582862854004
"08095",36.6,38.6335716247559
"08097",30.9,34.5040702819824
"08099",33.7,37.271240234375
"08101",34,34.3039093017578
"08103",33,36.6899337768555
"08105",34.7,38.9716148376465
"08107",33.2,32.7692909240723
"08109",37,40.6756248474121
"08111",34.5,38.531364440918
"08113",31.6,33.2877388000488
