"county_fips","per_diabetes","pred_outcome"
"19029",13.9,12.712875
"19031",11.9,10.8408333333333
"19033",12.5,11.3066458333333
"19035",13.7,12.8018958333334
"19037",12.6,11.363375
"19039",14.2,12.4359583333333
"19041",12.3,11.0520625
"19043",13.9,13.1519583333333
"19045",12.7,11.687875
"19047",14.3,13.4653958333333
"19049",8.8,8.32608333333333
"19051",12,12.0190625
"19053",12.4,11.9729791666667
"19055",12.5,10.8447083333334
"19057",12.3,11.8501041666667
"19059",12.1,11.1034166666667
"19061",10.4,9.82737500000002
"19063",12.7,12.3049583333334
"19065",13.1,11.9802916666667
"19067",12.9,11.8852291666667
"19069",14.1,13.1427708333333
"19071",12.7,11.4839791666666
"19073",13.1,12.0886458333333
"19075",11.1,10.6190625
"19077",12.4,11.3975625
"19079",12.1,11.1992291666667
"19081",12.6,12.1962083333333
"19083",12.9,11.650625
"19085",12.5,10.7067708333334
"19087",12.5,11.7302916666667
"19089",12.4,11.8699791666667
"19091",13.2,12.1153125
"19093",12.4,11.5726458333333
"19095",11.7,10.6138125
"19097",12.7,11.8902708333333
"19099",11.9,10.8782083333334
"19101",13.2,10.8933958333333
"19103",8.8,8.26639583333333
"19105",11.9,11.306625
"19107",13.4,12.0628125
"19109",13.1,11.6555416666667
"19111",12.9,12.0056041666667
"19113",11.2,9.50831250000003
"19115",12.8,11.9922291666667
"19117",13.9,13.5202291666667
"19119",11.8,10.4564791666667
"19121",10.5,9.92739583333334
"19123",11.7,11.3670416666667
"19125",10.5,9.47129166666666
"19127",12.7,11.8666041666667
"19129",11.3,9.64058333333332
"19131",12.2,11.1257083333334
"19133",13.1,12.2991666666667
"19135",11.7,10.8392708333333
"19137",12.9,12.1674166666667
"19139",12.3,11.2755
"19141",12.4,11.8377083333334
"19143",14,13.3572916666667
"19145",13.6,12.3900625
"19147",12.1,11.9364583333334
"19149",11.2,10.9142291666667
"19151",13.3,11.964
"19153",10.1,9.35297916666668
"19155",11.7,11.132625
"19157",11.4,11.0077916666667
"19159",12.2,11.76525
"19161",12.5,11.6991875
"19163",11,9.77333333333334
"19165",12.5,11.3276666666667
"19167",9.8,9.60956249999999
"19169",8.1,7.74354166666665
"19171",13.6,12.8589791666667
"19173",12.9,12.4648958333333
"19175",12.1,11.5019583333333
"19177",13.9,12.45625
"19179",13.5,12.3996458333333
"19181",9.7,9.15316666666666
"19183",12,11.4333541666667
"19185",13.1,13.9638375
"19187",11.8,11.7091875
"19189",11.6,11.353375
"19191",10.7,10.597
"19193",12.1,11.6107916666667
"19195",12.4,11.4413958333334
"19197",13.9,12.3946041666667
"20001",12.5,12.5547916666667
"20003",13.1,12.8902083333333
"20005",11.2,11.6349375
"20007",13.8,12.200125
"20009",13.4,12.9448958333333
"20011",12.7,11.4865833333333
"20013",13.5,13.2757291666667
"20015",10.7,9.58733333333334
"20017",13.9,11.8280416666667
"20019",15.2,13.9259583333333
"20021",13.4,12.6268333333333
"20023",14.8,14.02975
"20025",12.1,11.73625
"20027",12.8,12.141375
"20029",12.3,11.7392916666667
"20031",12.7,11.9947083333333
"20033",13.3,13.3419166666666
"20035",12.8,11.6794166666667
"20037",11.2,10.6003541666667
"20039",13.4,12.3469166666667
"20041",11.9,11.5044375
"20043",11.5,11.5682916666667
"20045",8.4,8.37929166666667
"20047",14.3,13.3944583333334
"20049",15.8,13.7011041666667
"20051",9.8,9.206625
"20053",11.7,11.6981458333333
"20055",13.1,12.0870416666667
"20057",13.1,12.49075
"20059",11.5,10.799875
"20061",9.3,11.9926458333333
"20063",12.3,11.8855
"20065",14.3,12.1597083333333
"20067",11.8,11.1445
"20069",11.2,10.7406875
"20071",11.7,11.162125
"20073",14.4,13.254875
"20075",11.8,12.2401041666667
"20077",14.8,12.8005208333334
"20079",12.2,10.918375
"20081",13.2,12.2934791666667
"20083",11.5,11.1947708333333
"20085",12.3,11.6786875
"20087",11.3,10.6907083333334
"20089",15.8,13.0475
"20091",9.4,8.70162499999999
"20093",12.9,12.1862083333333
"20095",12,11.0973125
"20097",11.8,11.7083541666667
"20099",13.4,12.8488125
"20101",13.1,12.3256458333333
"20103",10.8,9.5929375
"20105",14.2,12.1306041666667
"20107",12.5,11.89925
"20109",12.5,11.8840625
"20111",11.5,12.0790833333333
"20113",10.5,10.123875
"20115",12.2,11.5513958333333
"20117",13,11.6070208333333
"20119",12.5,11.0043125
"20121",10.8,9.83179166666666
"20123",12.8,11.6457708333333
"20125",13.8,13.1628333333333
"20127",13.5,12.1661458333333
"20129",14,14.386375
"20131",11.4,10.1946875
"20133",13.1,12.8478125
"20135",13.2,12.9416666666667
"20137",12.7,11.93625
"20139",12.5,11.7571041666667
"20141",14,12.1602083333333
"20143",12.2,11.4902083333334
