"county_fips","per_diabet","pred_outcome"
"42107",NA,11.8649416666667
"42109",NA,11.3960458333333
"42111",NA,13.084325
"42113",NA,12.4688958333334
"42115",NA,12.083775
"42117",NA,12.2269416666667
"42119",NA,10.54665
"42121",NA,12.4585625
"42123",NA,12.3152708333333
"42125",NA,10.8302458333333
"42127",NA,12.2458541666667
"42129",NA,10.9077708333334
"42131",NA,11.7380458333333
"42133",NA,10.81305
"44001",9.8,8.66254166666666
"44003",11.8,9.89375
"44005",10.3,9.21913750000001
"44007",11.6,10.9174791666667
"44009",9,8.77477916666667
"45001",16.9,15.2382458333333
"45003",13.9,13.1800208333333
"45005",21.6,19.5954833333333
"45007",13.3,12.8014208333333
"45009",19.5,17.7157708333333
"45011",19.4,18.2889666666667
"45013",12.7,11.4433375
"45015",12.9,12.1805083333333
"45017",17.3,15.8208666666667
"45019",11.4,11.5361708333333
"45021",15,14.4561625
"45023",16.9,15.9729666666667
"45025",18.1,16.1014166666667
"45027",19.6,16.703675
"45029",17.3,16.7872041666667
"45031",17.6,16.3269458333334
"45033",20.3,18.9218749999999
"45035",12.8,12.2334125
"45037",16.2,15.4601166666667
"45039",20.5,17.0417708333333
"45041",15.5,14.9665208333333
"45043",16.9,13.2415333333334
"45045",12.2,12.2405041666667
"45047",15.4,14.5261
"45049",20.2,18.5450875
"45051",14.9,13.5082291666667
"45053",17,16.1575708333333
"45055",14.8,13.0641166666667
